#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:34+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 0.5, NumberOfHerds = 8.0, Seed = 15.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 2.5 NaN NaN 20.0 0.00 20.0 20.0 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 380.0 2486.3572 NaN NaN 19.9 56.5 25.9 26.8 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2663.3739 NaN NaN 20.1 58.6 27.2 28.1 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2715.429 NaN NaN 22.8 5.07 27.4 28.1 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2716.492 NaN NaN 23.2 3.39 26.2 26.6 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2785.6401 NaN NaN 23.9 4.28 26.9 28.5 0.00 0.00 0.00 0.00
6e+01 0.0 0.1029 384.8607 2776.6485 NaN NaN 24.8 15.0 32.3 36.9 0.0280 0.00698 0.0748 0.0517
7e+01 0.0 0.1103 322.0922 2746.5581 NaN NaN 24.4 15.1 32.3 37.2 0.0316 0.00817 0.0782 0.0534
8e+01 0.0 0.1029 317.8957 2616.0027 NaN NaN 23.9 16.3 32.4 37.2 0.0329 0.00966 0.0729 0.0504
9e+01 0.0 0.1029 313.4722 2674.2688 NaN NaN 21.7 66.9 32.3 36.9 0.0343 0.0114 0.0661 0.0446
1e+02 0.0 0.1176 308.556 2745.0961 NaN NaN 18.7 134 33.2 36.8 0.0414 0.0142 0.0694 0.0450
1e+02 0.0 0.125 307.6934 2803.2688 NaN NaN 16.4 186 34.1 36.9 0.0485 0.0167 0.0694 0.0443
1e+02 0.125 0.2426 250.2562 2743.6748 NaN NaN 15.8 236 36.8 38.6 0.0980 0.0303 0.152 0.0876
1e+02 0.125 0.2426 122.876 2860.4063 NaN NaN 14.9 250 37.8 38.9 0.0940 0.0281 0.151 0.0873
1e+02 0.125 0.2279 120.619 2853.0253 NaN NaN 14.9 251 38.0 39.8 0.0853 0.0252 0.148 0.0854
2e+02 0.125 0.2206 150.9897 2741.4395 NaN NaN 15.0 256 38.1 41.1 0.0817 0.0244 0.155 0.0931
2e+02 0.1618 0.2426 124.6746 2764.2469 NaN NaN 15.3 268 37.8 41.2 0.0965 0.0308 0.193 0.121
2e+02 0.1691 0.2426 47.2067 2817.501 NaN NaN 15.2 265 37.2 41.0 0.0963 0.0306 0.190 0.118
2e+02 0.2132 0.2426 62.2285 2775.247 NaN NaN 15.4 272 37.7 42.1 0.108 0.0383 0.195 0.123
2e+02 0.1985 0.2426 47.2063 2792.1673 NaN NaN 15.5 275 37.6 42.8 0.102 0.0342 0.195 0.123
2e+02 0.1838 0.2426 59.9637 2781.3725 NaN NaN 15.6 276 37.6 43.5 0.0963 0.0308 0.190 0.118
2e+02 0.1838 0.2426 57.588 2686.1587 NaN NaN 15.6 278 37.7 44.6 0.0949 0.0302 0.186 0.113
2e+02 0.1838 0.2426 50.8763 2747.9714 NaN NaN 15.7 280 37.8 43.6 0.0901 0.0277 0.188 0.115
2e+02 0.1838 0.2426 65.9878 2804.9045 NaN NaN 15.8 281 38.0 44.1 0.0855 0.0259 0.186 0.112
2e+02 0.1765 0.2426 64.2426 2811.1953 NaN NaN 15.9 284 38.1 45.1 0.0796 0.0242 0.181 0.107
3e+02 0.1838 0.2426 56.6365 2717.0467 NaN NaN 15.9 286 38.3 45.6 0.0742 0.0225 0.181 0.107
3e+02 0.1765 0.2426 59.3239 2783.7079 NaN NaN 15.9 286 38.9 45.7 0.0695 0.0205 0.183 0.112
3e+02 0.1618 0.2353 58.1061 2777.1959 NaN NaN 16.0 292 39.1 50.1 0.0600 0.0156 0.179 0.110
3e+02 0.1618 0.2353 60.5061 2702.4933 NaN NaN 16.0 291 39.3 49.7 0.0578 0.0137 0.179 0.111
3e+02 0.1544 0.2353 56.5141 2818.0971 NaN NaN 15.9 289 39.1 50.2 0.0543 0.0112 0.179 0.111
3e+02 0.1544 0.2279 61.6626 2750.1211 NaN NaN 15.9 286 39.0 50.5 0.0484 0.00876 0.168 0.103
3e+02 0.1691 0.2279 64.7873 2782.8706 NaN NaN 15.8 282 39.0 48.5 0.0444 0.00742 0.165 0.101
3e+02 0.1691 0.2132 65.8388 2772.1498 NaN NaN 15.9 280 38.3 50.0 0.0345 0.00500 0.153 0.0981
3e+02 0.1471 0.1912 69.5298 2784.0045 NaN NaN 16.7 269 38.5 50.5 0.0306 0.00423 0.142 0.0915
3e+02 0.1471 0.2059 62.5239 2816.899 NaN NaN 17.9 252 38.3 49.9 0.0308 0.00372 0.151 0.0921
4e+02 0.1471 0.1985 46.4955 2767.9429 NaN NaN 18.0 246 38.4 49.5 0.0304 0.00408 0.143 0.0903
4e+02 0.1397 0.1985 63.9146 2898.3313 NaN NaN 17.9 241 38.1 47.0 0.0317 0.00449 0.147 0.0941
4e+02 0.1544 0.2059 67.5185 2865.333 NaN NaN 17.9 239 37.9 46.4 0.0344 0.00507 0.158 0.102
4e+02 0.1397 0.2132 59.3474 2709.8633 NaN NaN 17.9 238 37.8 45.8 0.0370 0.00572 0.161 0.101
4e+02 0.1471 0.1912 58.0362 2727.7652 NaN NaN 17.8 236 37.9 46.1 0.0356 0.00550 0.148 0.0933
4e+02 0.1544 0.1912 58.8256 2777.9732 NaN NaN 17.7 233 37.6 43.9 0.0323 0.00511 0.142 0.0913
