#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:37+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 2.0, NumberOfHerds = 2.0, Seed = 16.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.007 0.0 0.0 0.0 0.0 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 375.0 2614.9707 NaN NaN 10.6 106 20.6 20.8 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2540.5026 NaN NaN 12.2 101 20.6 20.9 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2435.7779 NaN NaN 20.2 3.51 20.7 20.9 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2374.6343 NaN NaN 20.8 0.127 21.3 21.4 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2392.7882 NaN NaN 21.2 5.01 22.7 23.0 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 400.0 2399.6098 NaN NaN 17.7 99.3 25.0 25.4 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 400.0 2380.0473 NaN NaN 13.5 192 28.5 29.6 0.00 0.00 0.00 0.00
8e+01 0.0 0.2417 398.4756 2366.2323 NaN NaN 15.4 259 34.0 37.9 0.0744 0.0228 0.136 0.0787
9e+01 0.0 0.3167 352.2968 2366.3103 NaN NaN 16.4 297 36.9 44.3 0.0619 0.0108 0.193 0.0938
1e+02 0.0 0.2333 359.4805 2340.9405 NaN NaN 15.9 278 35.7 41.9 0.0700 0.0164 0.158 0.0855
1e+02 0.0 0.225 315.7831 2405.488 NaN NaN 15.7 270 35.5 39.3 0.0722 0.0187 0.151 0.0845
1e+02 0.0 0.225 318.265 2294.8813 NaN NaN 15.7 269 35.5 40.1 0.0692 0.0181 0.146 0.0837
1e+02 0.0 0.225 320.5311 2371.3812 NaN NaN 15.7 270 35.4 39.6 0.0708 0.0190 0.146 0.0825
1e+02 0.0 0.25 326.7648 2398.0963 NaN NaN 15.9 277 35.7 40.2 0.0815 0.0211 0.157 0.0835
2e+02 0.0 0.2083 307.9569 2338.4586 NaN NaN 15.9 276 35.5 39.5 0.0687 0.0188 0.141 0.0814
2e+02 0.0 0.3417 336.9539 2311.6322 NaN NaN 17.0 312 36.5 39.0 0.110 0.0283 0.190 0.0915
2e+02 0.0417 0.4833 329.871 2394.5666 NaN NaN 17.5 332 36.9 39.1 0.197 0.0448 0.309 0.119
2e+02 0.1833 0.4833 338.4771 2476.497 NaN NaN 17.8 341 37.2 38.7 0.248 0.0778 0.302 0.121
2e+02 0.3583 0.4833 305.9586 2370.0844 NaN NaN 18.6 375 40.2 42.0 0.307 0.118 0.111 0.166
2e+02 0.4083 0.425 280.5829 2369.7055 NaN NaN 18.1 353 39.0 39.6 0.307 0.135 0.132 0.125
2e+02 0.4 0.45 284.2831 2461.9324 NaN NaN 18.3 361 39.4 39.7 0.310 0.132 0.113 0.151
2e+02 0.3417 0.4833 302.1714 2393.5029 NaN NaN 18.3 361 38.7 39.1 0.310 0.119 0.201 0.119
2e+02 0.475 0.4833 278.468 2442.8228 NaN NaN 19.1 395 39.9 45.6 0.317 0.118 0.319 0.152
2e+02 0.475 0.4833 320.6083 2374.9796 NaN NaN 19.2 396 40.3 43.4 0.343 0.132 0.331 0.135
3e+02 0.425 0.4833 274.7037 2408.5221 NaN NaN 18.8 380 39.4 40.3 0.336 0.130 0.311 0.128
3e+02 0.4417 0.4833 275.9258 2377.6099 NaN NaN 19.3 403 40.4 42.0 0.319 0.113 0.322 0.141
3e+02 0.4333 0.4833 290.3572 2423.0299 NaN NaN 19.1 396 40.5 42.3 0.326 0.119 0.334 0.138
3e+02 0.425 0.4833 275.6624 2431.9641 NaN NaN 19.4 408 41.2 43.4 0.312 0.111 0.332 0.137
3e+02 0.425 0.4833 249.0001 2522.0885 NaN NaN 19.7 418 42.5 44.4 0.342 0.144 0.336 0.139
3e+02 0.4417 0.4833 212.8389 2483.4383 NaN NaN 19.8 424 43.0 44.8 0.355 0.153 0.318 0.135
3e+02 0.4417 0.4833 262.1198 2456.9514 NaN NaN 19.8 424 43.1 45.2 0.360 0.158 0.336 0.140
3e+02 0.45 0.4833 188.1171 2477.5399 NaN NaN 20.2 442 44.2 46.3 0.348 0.148 0.332 0.138
3e+02 0.4583 0.4833 237.0108 2576.1834 NaN NaN 20.6 461 45.0 48.0 0.336 0.138 0.340 0.145
3e+02 0.45 0.4833 217.3291 2452.6991 NaN NaN 20.7 468 45.8 48.2 0.308 0.116 0.351 0.145
4e+02 0.4083 0.4833 275.8275 2410.9903 NaN NaN 20.3 449 45.4 48.1 0.298 0.116 0.339 0.157
4e+02 0.4583 0.4833 216.6026 2463.5626 NaN NaN 20.2 444 44.5 48.2 0.301 0.119 0.312 0.127
4e+02 0.4667 0.4833 272.561 2363.0111 NaN NaN 20.3 448 44.8 47.9 0.299 0.112 0.345 0.144
4e+02 0.4667 0.4833 204.4824 2321.5716 NaN NaN 20.3 446 44.2 48.4 0.283 0.103 0.347 0.142
4e+02 0.45 0.4833 289.7291 2397.2775 NaN NaN 20.3 447 44.4 48.1 0.285 0.0962 0.313 0.129
4e+02 0.4583 0.4833 233.4926 2416.9382 NaN NaN 20.3 448 44.9 47.7 0.266 0.0822 0.326 0.133
4e+02 0.425 0.4833 256.7991 2356.6978 NaN NaN 20.4 452 45.0 48.0 0.265 0.0795 0.298 0.129
4e+02 0.4 0.4667 291.6081 2442.6683 NaN NaN 20.5 457 44.5 47.3 0.270 0.0927 0.299 0.136
4e+02 0.475 0.4833 236.7441 2359.8175 NaN NaN 20.5 457 44.7 48.6 0.262 0.0754 0.332 0.143
4e+02 0.4417 0.4833 247.2814 2453.9678 NaN NaN 20.3 448 44.8 47.2 0.258 0.0734 0.305 0.123
5e+02 0.475 0.4833 237.1594 2444.9246 NaN NaN 21.2 488 45.9 48.1 0.229 0.0611 0.290 0.147
5e+02 0.3833 0.45 223.8169 2438.6998 NaN NaN 21.2 486 46.4 48.7 0.167 0.0385 0.253 0.190
5e+02 0.3917 0.475 241.1323 2450.954 NaN NaN 21.4 495 46.8 48.2 0.167 0.0399 0.230 0.217
5e+02 0.425 0.4833 246.5464 2412.3363 NaN NaN 21.8 516 47.7 50.0 0.157 0.0336 0.342 0.165
5e+02 0.3667 0.4667 254.8188 2415.7012 NaN NaN 20.8 472 46.1 49.0 0.168 0.0391 0.327 0.140
5e+02 0.4333 0.4833 276.9939 2427.6374 NaN NaN 21.4 494 46.3 48.5 0.189 0.0506 0.305 0.165
5e+02 0.4 0.45 276.231 2450.8629 NaN NaN 21.3 494 46.8 50.0 0.163 0.0440 0.272 0.174
5e+02 0.4 0.475 165.428 2474.4867 NaN NaN 21.4 498 47.2 48.8 0.176 0.0472 0.279 0.168
5e+02 0.4 0.475 117.6926 2399.0421 NaN NaN 21.3 495 47.3 49.3 0.168 0.0412 0.307 0.125
5e+02 0.4 0.4833 228.562 2387.2657 NaN NaN 20.7 466 44.8 48.1 0.216 0.0546 0.358 0.148
6e+02 0.3917 0.4833 284.2396 2361.674 NaN NaN 20.6 462 45.4 48.3 0.218 0.0556 0.332 0.180
6e+02 0.3917 0.4583 272.0125 2450.0679 NaN NaN 21.1 483 46.6 48.5 0.207 0.0590 0.320 0.147
6e+02 0.4167 0.4833 262.3331 2472.1384 NaN NaN 21.5 500 47.3 50.2 0.174 0.0448 0.314 0.171
6e+02 0.3833 0.4833 296.2338 2498.5639 NaN NaN 21.5 503 47.4 49.9 0.175 0.0416 0.320 0.182
6e+02 0.4417 0.4833 303.967 2437.6704 NaN NaN 20.8 470 45.6 48.8 0.271 0.0874 0.274 0.159
6e+02 0.425 0.4833 321.9384 2335.7813 NaN NaN 20.1 440 45.0 48.4 0.321 0.122 0.333 0.134
6e+02 0.425 0.4833 266.9605 2563.8138 NaN NaN 19.8 427 43.5 46.4 0.324 0.128 0.330 0.134
6e+02 0.4417 0.4833 185.1281 2429.9793 NaN NaN 20.1 441 44.3 48.1 0.310 0.120 0.354 0.146
