#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:55+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 2.0, NumberOfHerds = 8.0, Seed = 9.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.008 0.0 0.0 0.0 1.0 NaN NaN 24.9 0.00 24.9 24.9 0.00 0.00 0.00 0.00
1e+01 0.1111 0.2519 1410.9078 2648.5691 NaN NaN 29.5 26.4 38.4 40.4 0.106 0.0341 0.171 0.0924
2e+01 0.2519 0.2593 1280.8109 2655.0078 NaN NaN 30.1 29.6 39.2 40.8 0.111 0.0356 0.198 0.117
3e+01 0.2444 0.2593 1257.6315 2718.7063 NaN NaN 31.3 46.6 43.9 48.3 0.122 0.0433 0.195 0.115
4e+01 0.2519 0.2667 1218.8383 2699.1563 NaN NaN 31.6 29.2 40.6 41.2 0.166 0.0866 0.196 0.115
5e+01 0.237 0.4444 1073.5114 2774.5285 NaN NaN 32.6 28.2 40.8 41.5 0.225 0.0861 0.328 0.143
6e+01 0.2222 0.4444 1070.0631 2741.3731 NaN NaN 33.4 38.5 43.8 48.3 0.191 0.0570 0.315 0.142
7e+01 0.2222 0.4741 1007.6302 2650.89 NaN NaN 33.2 31.6 42.2 43.3 0.235 0.0952 0.325 0.139
8e+01 0.2296 0.5407 950.6696 2726.347 NaN NaN 33.3 37.8 42.7 44.4 0.260 0.0951 0.350 0.134
9e+01 0.2148 0.563 958.7927 2737.8782 NaN NaN 33.4 44.1 43.0 46.0 0.268 0.0925 0.356 0.132
1e+02 0.2 0.5778 908.2091 2682.2628 NaN NaN 33.3 48.7 43.2 46.1 0.269 0.0926 0.344 0.143
1e+02 0.1926 0.5852 958.4892 2705.5229 NaN NaN 33.6 53.7 44.1 46.8 0.252 0.0822 0.297 0.180
1e+02 0.2222 0.5852 943.4836 2783.8464 NaN NaN 33.9 54.1 44.6 48.4 0.227 0.0673 0.239 0.279
1e+02 0.1926 0.5333 840.9153 2730.0284 NaN NaN 34.2 50.5 44.9 49.0 0.194 0.0631 0.236 0.285
1e+02 0.1926 0.4963 849.5835 2731.5658 NaN NaN 34.4 49.9 45.6 49.0 0.168 0.0585 0.258 0.243
2e+02 0.1704 0.4667 886.1175 2684.4854 NaN NaN 34.4 51.0 46.1 48.9 0.147 0.0527 0.312 0.146
2e+02 0.1704 0.4519 857.4838 2760.7196 NaN NaN 34.2 54.8 46.4 49.6 0.131 0.0472 0.311 0.146
2e+02 0.1852 0.4519 857.0869 2723.5587 NaN NaN 34.0 57.4 46.4 50.3 0.140 0.0511 0.289 0.189
2e+02 0.2148 0.4519 862.6274 2828.4898 NaN NaN 33.9 63.6 46.6 49.7 0.156 0.0520 0.254 0.234
2e+02 0.2296 0.437 859.6037 2792.4082 NaN NaN 34.0 66.5 46.3 50.3 0.165 0.0553 0.287 0.190
2e+02 0.2519 0.4444 867.2459 2777.0821 NaN NaN 34.1 67.7 46.5 49.9 0.154 0.0497 0.294 0.185
2e+02 0.2074 0.4519 835.1289 2753.1987 NaN NaN 34.1 68.6 46.7 50.1 0.134 0.0395 0.316 0.150
2e+02 0.2741 0.4519 806.2711 2785.5989 NaN NaN 34.1 68.6 46.5 49.6 0.150 0.0478 0.327 0.150
2e+02 0.3037 0.4741 678.7082 2797.0831 NaN NaN 34.1 69.5 46.7 49.3 0.157 0.0494 0.334 0.158
2e+02 0.3185 0.4741 588.2263 2721.3648 NaN NaN 34.0 68.2 46.6 49.3 0.159 0.0503 0.349 0.158
3e+02 0.3259 0.4741 591.1285 2737.5236 NaN NaN 34.1 68.6 46.9 49.4 0.160 0.0544 0.345 0.159
3e+02 0.3259 0.4593 606.1203 2768.8231 NaN NaN 34.1 69.1 46.9 48.9 0.163 0.0524 0.348 0.159
3e+02 0.3481 0.4593 589.5811 2763.2203 NaN NaN 34.2 64.4 46.5 48.3 0.162 0.0524 0.351 0.165
3e+02 0.3259 0.4741 613.3279 2690.7261 NaN NaN 34.3 65.1 46.4 48.5 0.153 0.0483 0.361 0.163
3e+02 0.2963 0.4593 603.5878 2748.448 NaN NaN 34.4 66.3 47.1 49.0 0.154 0.0524 0.349 0.160
3e+02 0.3111 0.4519 594.9622 2688.293 NaN NaN 34.6 64.0 47.0 49.7 0.159 0.0560 0.343 0.155
3e+02 0.2963 0.4444 604.0965 2714.9745 NaN NaN 34.9 61.7 47.6 50.1 0.173 0.0643 0.348 0.164
3e+02 0.3185 0.4667 586.6311 2755.7258 NaN NaN 34.8 60.9 46.6 49.7 0.202 0.0728 0.354 0.158
3e+02 0.3259 0.437 600.8124 2726.4234 NaN NaN 34.6 63.7 47.0 49.7 0.207 0.0728 0.355 0.160
3e+02 0.3481 0.4444 574.3058 2744.606 NaN NaN 34.7 63.3 47.0 50.4 0.221 0.0795 0.346 0.158
4e+02 0.3333 0.437 577.3629 2783.1865 NaN NaN 34.7 64.1 47.2 50.6 0.223 0.0793 0.342 0.159
