#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:06+0000 #
#####################################################################
#
# Algorithm = ff_linpro_ac, CamHerdRatio = 3.0, NumberOfHerds = 4.0, Seed = 10.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004 0.0 0.0 0.0 1.4142 NaN NaN 22.2 0.00 22.2 22.2 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 1115.0 2617.9683 NaN NaN 23.8 1.31 25.5 25.7 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 1200.0 2511.0873 NaN NaN 23.9 1.56 25.8 26.1 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 1200.0 2481.5608 NaN NaN 24.2 1.81 26.2 26.5 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 1200.0 2550.9016 NaN NaN 24.6 2.43 26.9 27.3 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 1200.0 2635.2363 NaN NaN 25.2 3.67 28.3 28.7 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 1200.0 2682.5765 NaN NaN 26.3 7.87 31.0 31.9 0.00 0.00 0.00 0.00
7e+01 0.0 0.2093 1164.5267 2696.8109 NaN NaN 27.9 18.6 35.7 37.2 0.0832 0.0264 0.132 0.0747
8e+01 0.0 0.2016 1106.5488 2690.4656 NaN NaN 28.4 17.5 35.7 37.7 0.0789 0.0240 0.132 0.0747
9e+01 0.0 0.1938 1110.9142 2645.0999 NaN NaN 28.2 18.9 35.8 38.5 0.0693 0.0206 0.123 0.0697
1e+02 0.0853 0.186 1112.486 2629.4868 NaN NaN 28.5 24.5 36.9 40.8 0.0863 0.0413 0.123 0.0729
1e+02 0.2326 0.2481 1119.4224 2612.5285 NaN NaN 29.5 40.6 40.1 42.1 0.192 0.118 0.182 0.109
1e+02 0.2403 0.2481 1121.7203 2586.3562 NaN NaN 29.5 44.3 40.7 43.7 0.193 0.118 0.188 0.113
1e+02 0.2248 0.2481 1060.267 2551.7521 NaN NaN 29.7 40.3 40.4 42.3 0.188 0.111 0.179 0.104
1e+02 0.2248 0.2481 1068.4204 2591.5436 NaN NaN 30.3 36.6 40.0 44.2 0.175 0.0979 0.190 0.115
2e+02 0.2326 0.2481 1077.3979 2603.4739 NaN NaN 30.4 46.7 42.2 45.5 0.161 0.0826 0.189 0.113
2e+02 0.2403 0.2481 1069.8647 2575.1588 NaN NaN 30.0 55.3 42.1 46.3 0.136 0.0604 0.188 0.114
2e+02 0.2093 0.2481 1048.2823 2553.4128 NaN NaN 30.0 67.5 42.8 49.3 0.118 0.0454 0.198 0.126
2e+02 0.2481 0.2481 1039.8109 2569.0146 NaN NaN 30.1 70.4 43.5 47.7 0.172 0.0911 0.183 0.108
2e+02 0.2403 0.2481 1064.9247 2540.5141 NaN NaN 30.0 80.5 44.4 48.1 0.156 0.0762 0.176 0.115
2e+02 0.2326 0.2481 1028.0373 2579.593 NaN NaN 29.9 82.1 44.2 47.9 0.155 0.0770 0.168 0.123
2e+02 0.2481 0.2481 1050.1823 2578.9306 NaN NaN 30.0 90.6 45.0 48.4 0.127 0.0552 0.188 0.113
2e+02 0.2403 0.2481 1015.0206 2560.4646 NaN NaN 29.8 92.6 45.4 48.3 0.106 0.0418 0.180 0.122
2e+02 0.2403 0.2481 995.5441 2584.7438 NaN NaN 29.8 93.6 45.4 48.4 0.0999 0.0365 0.175 0.117
2e+02 0.2403 0.2481 1098.8301 2550.717 NaN NaN 29.7 94.7 45.7 48.3 0.0984 0.0345 0.180 0.123
3e+02 0.2403 0.2481 995.9857 2575.2735 NaN NaN 29.7 93.3 45.6 48.4 0.0973 0.0332 0.181 0.108
3e+02 0.2481 0.2481 1134.8205 2554.7146 NaN NaN 29.7 88.7 45.5 48.1 0.100 0.0350 0.187 0.121
3e+02 0.2481 0.2481 1085.8144 2647.8182 NaN NaN 29.6 84.3 44.6 46.5 0.103 0.0370 0.179 0.104
3e+02 0.2481 0.2481 1048.0413 2529.4273 NaN NaN 29.4 85.1 44.4 47.3 0.110 0.0402 0.181 0.106
3e+02 0.2481 0.2481 1020.5969 2623.901 NaN NaN 29.4 88.4 45.3 48.1 0.0995 0.0349 0.180 0.105
3e+02 0.2481 0.2481 951.0126 2601.7459 NaN NaN 29.3 85.2 44.8 48.5 0.0974 0.0338 0.180 0.105
3e+02 0.2481 0.2481 903.9179 2623.2017 NaN NaN 29.4 81.1 44.7 48.4 0.103 0.0372 0.179 0.104
3e+02 0.2481 0.2481 1003.4968 2594.612 NaN NaN 29.0 73.2 43.7 45.7 0.133 0.0593 0.180 0.106
3e+02 0.2481 0.2481 1095.1538 2655.4063 NaN NaN 28.4 63.4 42.0 44.0 0.149 0.0694 0.173 0.0990
3e+02 0.2403 0.2481 1021.754 2532.753 NaN NaN 28.3 60.9 41.9 44.4 0.143 0.0671 0.182 0.106
4e+02 0.2248 0.2481 987.6368 2606.8815 NaN NaN 28.0 63.8 41.6 44.1 0.137 0.0660 0.184 0.110
4e+02 0.2326 0.2481 980.1184 2578.6671 NaN NaN 27.6 66.6 41.9 43.4 0.141 0.0736 0.187 0.112
4e+02 0.2093 0.2481 1065.994 2541.9358 NaN NaN 27.6 63.1 41.2 43.6 0.147 0.0758 0.138 0.0771
4e+02 0.2171 0.2481 1114.52 2500.4009 NaN NaN 27.9 62.2 41.5 43.8 0.154 0.0786 0.138 0.0732
4e+02 0.155 0.2481 1042.9761 2562.9472 NaN NaN 28.0 52.2 40.6 43.5 0.104 0.0350 0.135 0.0780
4e+02 0.155 0.2481 1044.4389 2598.3083 NaN NaN 28.2 50.5 40.7 44.3 0.105 0.0368 0.127 0.0722
4e+02 0.155 0.2403 1028.2587 2551.5576 NaN NaN 28.2 49.1 40.8 44.9 0.100 0.0331 0.133 0.0780
4e+02 0.186 0.2481 1054.8642 2520.9891 NaN NaN 28.1 55.1 40.6 45.1 0.103 0.0332 0.130 0.0913
4e+02 0.155 0.2481 1126.1398 2532.526 NaN NaN 27.8 53.3 40.5 43.3 0.111 0.0392 0.138 0.0812
4e+02 0.1783 0.2481 1129.2188 2585.8741 NaN NaN 27.7 46.4 39.4 43.8 0.135 0.0584 0.164 0.0929
5e+02 0.1938 0.2481 1140.7441 2529.9588 NaN NaN 28.0 53.0 40.7 43.8 0.132 0.0571 0.130 0.0904
5e+02 0.1938 0.2481 1161.6627 2631.0903 NaN NaN 28.7 72.8 45.0 47.4 0.113 0.0481 0.149 0.102
5e+02 0.2403 0.2481 1164.5045 2617.0216 NaN NaN 27.5 44.1 39.6 40.8 0.173 0.0945 0.131 0.0775
5e+02 0.2248 0.2481 1082.328 2618.3277 NaN NaN 27.1 39.3 38.4 38.7 0.183 0.105 0.129 0.0747
5e+02 0.2403 0.2481 1045.5081 2608.425 NaN NaN 27.7 39.1 38.1 38.6 0.190 0.111 0.135 0.0764
5e+02 0.2481 0.3953 1002.1846 2569.8192 NaN NaN 29.1 47.8 38.2 41.3 0.241 0.109 0.238 0.113
5e+02 0.2326 0.4031 959.0643 2683.8885 NaN NaN 29.3 47.3 38.4 40.9 0.242 0.106 0.233 0.107
5e+02 0.2093 0.4031 953.7678 2545.1507 NaN NaN 29.4 47.0 38.5 39.2 0.238 0.102 0.238 0.112
5e+02 0.1938 0.4031 954.4542 2560.5265 NaN NaN 29.3 47.9 38.6 39.2 0.233 0.0971 0.231 0.108
5e+02 0.1705 0.4341 959.2934 2666.151 NaN NaN 29.5 50.7 38.8 40.6 0.232 0.0847 0.236 0.101
6e+02 0.1473 0.4574 954.3087 2608.7829 NaN NaN 29.7 53.9 39.4 40.8 0.230 0.0743 0.245 0.105
6e+02 0.1473 0.4884 961.6611 2631.3821 NaN NaN 30.0 56.3 39.9 41.6 0.238 0.0685 0.250 0.107
6e+02 0.1473 0.4806 956.113 2548.4419 NaN NaN 30.4 58.8 40.3 42.9 0.226 0.0593 0.256 0.107
6e+02 0.2946 0.4884 948.0055 2568.7113 NaN NaN 31.3 67.8 40.9 43.2 0.242 0.0653 0.277 0.119
6e+02 0.2868 0.4496 914.7334 2520.7831 NaN NaN 31.6 97.4 42.3 46.6 0.228 0.0676 0.255 0.116
