#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:23+0000 #
#####################################################################
#
# Algorithm = ff_linpro_ac, CamHerdRatio = 0.5, NumberOfHerds = 8.0, Seed = 3.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.002 0.0 0.0 0.0 1.0 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 370.0 2562.0072 NaN NaN 9.00 138 26.2 26.8 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2541.4931 NaN NaN 9.10 140 26.1 26.7 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2574.2922 NaN NaN 11.7 140 25.7 26.1 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2634.4009 NaN NaN 18.4 74.4 25.0 25.6 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2806.6007 NaN NaN 20.9 37.2 24.1 24.6 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 400.0 2711.3037 NaN NaN 23.4 5.01 27.3 28.8 0.00 0.00 0.00 0.00
7e+01 0.0 0.1278 390.008 2746.3098 NaN NaN 24.7 21.2 34.5 37.2 0.0486 0.0165 0.0973 0.0668
8e+01 0.0 0.1278 313.7885 2744.8579 NaN NaN 24.2 20.1 34.6 36.7 0.0517 0.0184 0.0950 0.0643
9e+01 0.0 0.1278 308.9153 2764.7772 NaN NaN 24.0 20.4 34.7 36.1 0.0506 0.0176 0.0938 0.0633
1e+02 0.0 0.1278 302.6213 2619.2285 NaN NaN 24.0 22.0 34.6 36.3 0.0507 0.0177 0.0923 0.0611
1e+02 0.0 0.1654 308.1535 2722.7256 NaN NaN 22.2 88.8 34.5 36.2 0.0585 0.0196 0.103 0.0652
1e+02 0.0 0.2331 303.7685 2645.6857 NaN NaN 20.8 179 36.7 46.7 0.0720 0.0199 0.158 0.0925
1e+02 0.0 0.2481 284.8867 2704.8983 NaN NaN 20.8 157 35.7 37.8 0.0937 0.0272 0.169 0.0952
1e+02 0.0 0.2481 238.135 2722.039 NaN NaN 23.5 105 36.0 38.1 0.0898 0.0253 0.168 0.0931
2e+02 0.0 0.218 230.4278 2692.3925 NaN NaN 23.7 104 35.8 38.4 0.0802 0.0229 0.155 0.0904
2e+02 0.0 0.2105 236.2434 2715.8713 NaN NaN 23.7 101 35.7 37.6 0.0739 0.0212 0.144 0.0843
2e+02 0.0 0.2105 232.565 2750.3065 NaN NaN 23.6 101 35.7 37.9 0.0700 0.0193 0.145 0.0865
2e+02 0.0 0.218 237.0546 2680.3608 NaN NaN 23.6 103 36.3 38.1 0.0677 0.0185 0.148 0.0911
2e+02 0.1053 0.2481 248.8044 2745.3413 NaN NaN 23.8 112 37.1 39.5 0.106 0.0360 0.168 0.100
2e+02 0.1128 0.2481 241.4847 2696.238 NaN NaN 23.8 118 38.0 41.4 0.104 0.0345 0.164 0.0939
2e+02 0.203 0.2481 209.3134 2744.8559 NaN NaN 24.1 129 38.9 42.3 0.130 0.0567 0.164 0.0907
2e+02 0.203 0.2481 102.8143 2627.7494 NaN NaN 24.1 136 39.1 44.1 0.108 0.0404 0.172 0.100
2e+02 0.203 0.2481 77.7999 2690.2126 NaN NaN 24.2 138 39.5 43.7 0.0984 0.0326 0.169 0.0979
2e+02 0.203 0.2481 77.0639 2691.8646 NaN NaN 24.4 134 39.7 43.4 0.0867 0.0262 0.171 0.100
3e+02 0.1955 0.2331 68.7199 2711.3826 NaN NaN 24.5 137 39.7 45.3 0.0686 0.0168 0.173 0.107
3e+02 0.203 0.2406 87.9796 2639.5723 NaN NaN 24.6 139 40.2 45.2 0.0719 0.0174 0.166 0.0994
3e+02 0.188 0.2331 102.5655 2637.001 NaN NaN 24.6 139 39.8 47.0 0.0604 0.0131 0.171 0.106
3e+02 0.203 0.2331 88.1932 2769.3609 NaN NaN 24.7 139 39.4 45.5 0.0570 0.0115 0.173 0.106
3e+02 0.203 0.2406 72.4606 2791.1737 NaN NaN 24.8 140 39.9 46.7 0.0592 0.0119 0.174 0.104
3e+02 0.203 0.2406 79.7248 2674.8724 NaN NaN 24.8 139 39.7 45.6 0.0609 0.0128 0.179 0.109
3e+02 0.2105 0.2481 89.8867 2775.0308 NaN NaN 24.8 138 39.4 44.2 0.0613 0.0123 0.186 0.113
3e+02 0.2105 0.2406 84.3908 2701.8965 NaN NaN 23.7 175 39.8 44.4 0.0661 0.0154 0.179 0.108
3e+02 0.203 0.2481 98.6013 2751.675 NaN NaN 22.5 206 39.5 44.1 0.0707 0.0171 0.186 0.113
3e+02 0.2256 0.2481 84.7788 2701.5138 NaN NaN 22.6 205 39.3 42.4 0.0782 0.0199 0.188 0.113
4e+02 0.2256 0.2481 81.405 2704.4603 NaN NaN 22.6 204 39.1 41.7 0.0786 0.0197 0.188 0.112
4e+02 0.2331 0.2481 65.0108 2657.3794 NaN NaN 22.7 205 39.1 41.8 0.0812 0.0209 0.191 0.116
4e+02 0.218 0.2481 73.7662 2660.8792 NaN NaN 22.8 206 39.2 42.1 0.0785 0.0198 0.194 0.120
4e+02 0.218 0.2481 72.6296 2606.203 NaN NaN 22.9 208 39.0 43.1 0.0689 0.0159 0.197 0.124
4e+02 0.218 0.2481 77.0445 2636.5816 NaN NaN 23.0 211 39.3 44.1 0.0689 0.0156 0.194 0.122
4e+02 0.2256 0.2481 75.426 2730.2485 NaN NaN 23.2 212 39.4 43.9 0.0689 0.0155 0.192 0.119
4e+02 0.2406 0.2556 98.0201 2630.39 NaN NaN 23.4 218 39.7 42.3 0.0858 0.0228 0.188 0.124
4e+02 0.2556 0.3835 132.1271 2707.5666 NaN NaN 23.8 225 39.1 41.7 0.144 0.0437 0.265 0.157
4e+02 0.2932 0.406 82.3392 2646.8818 NaN NaN 24.1 233 39.6 42.6 0.160 0.0477 0.223 0.196
4e+02 0.3308 0.4586 142.5706 2634.2643 NaN NaN 24.6 242 40.1 42.9 0.200 0.0592 0.244 0.215
5e+02 0.3383 0.5038 67.8447 2693.2314 NaN NaN 24.8 247 40.2 43.6 0.208 0.0512 0.358 0.139
5e+02 0.3158 0.5038 58.5892 2660.0453 NaN NaN 24.9 250 40.3 43.2 0.226 0.0580 0.357 0.137
5e+02 0.2632 0.5038 71.3399 2658.7086 NaN NaN 24.7 243 39.6 41.5 0.235 0.0626 0.315 0.120
5e+02 0.2406 0.5038 66.6002 2760.7229 NaN NaN 24.3 233 38.6 40.2 0.248 0.0704 0.299 0.107
5e+02 0.203 0.5038 34.4257 2692.2743 NaN NaN 24.6 245 40.4 43.9 0.241 0.0660 0.302 0.107
5e+02 0.1353 0.4361 79.3461 2706.1743 NaN NaN 25.1 261 41.6 48.0 0.221 0.0747 0.273 0.111
5e+02 0.1504 0.5038 137.7824 2751.0162 NaN NaN 25.3 278 44.6 47.7 0.179 0.0357 0.294 0.182
5e+02 0.2632 0.5038 45.7032 2681.4005 NaN NaN 23.0 286 40.2 44.8 0.167 0.0325 0.357 0.140
5e+02 0.2331 0.4812 44.035 2650.0071 NaN NaN 21.9 291 39.2 42.2 0.147 0.0289 0.342 0.139
5e+02 0.1278 0.4662 42.2334 2644.5803 NaN NaN 21.3 289 38.3 40.8 0.129 0.0249 0.324 0.164
6e+02 0.0226 0.4511 50.4946 2768.7309 NaN NaN 21.1 282 37.8 40.5 0.116 0.0198 0.325 0.163
6e+02 0.015 0.4511 63.9668 2654.6147 NaN NaN 21.1 281 37.9 40.1 0.102 0.0154 0.316 0.175
6e+02 0.0226 0.4662 77.2637 2809.164 NaN NaN 21.2 283 37.9 40.9 0.0941 0.0128 0.319 0.167
6e+02 0.0301 0.4436 47.1551 2711.9777 NaN NaN 21.1 279 38.0 41.0 0.0805 0.0101 0.290 0.174
6e+02 0.0602 0.4511 61.4028 2723.828 NaN NaN 21.1 279 37.9 40.0 0.0804 0.0103 0.311 0.167
6e+02 0.0526 0.4586 68.4207 2679.7069 NaN NaN 21.2 280 37.9 39.1 0.0824 0.0122 0.343 0.150
6e+02 0.0677 0.4436 53.9599 2783.6969 NaN NaN 21.2 278 37.7 39.4 0.0843 0.0146 0.323 0.161
6e+02 0.0752 0.4511 59.134 2653.7275 NaN NaN 21.2 278 37.8 39.2 0.0886 0.0171 0.326 0.162
6e+02 0.0677 0.4737 72.7589 2710.4755 NaN NaN 21.4 281 37.9 39.9 0.0958 0.0192 0.338 0.160
6e+02 0.0602 0.4662 57.487 2670.5496 NaN NaN 21.4 282 37.9 40.5 0.0966 0.0212 0.330 0.165
7e+02 0.0451 0.4511 55.4813 2716.628 NaN NaN 21.4 279 37.5 39.9 0.0763 0.0124 0.323 0.174
7e+02 0.0 0.4511 70.5269 2804.1581 NaN NaN 21.5 280 37.6 41.0 0.0606 0.00505 0.335 0.149
7e+02 0.0 0.4436 63.6785 2787.5439 NaN NaN 21.5 280 37.9 40.4 0.0551 0.00413 0.330 0.152
7e+02 0.0 0.4511 65.4263 2765.8307 NaN NaN 21.7 282 37.9 41.0 0.0561 0.00408 0.331 0.145
7e+02 0.0 0.4586 67.8279 2770.6007 NaN NaN 21.7 284 37.9 40.6 0.0564 0.00404 0.333 0.146
7e+02 0.0 0.4436 61.2876 2812.1329 NaN NaN 21.8 283 37.7 40.6 0.0586 0.00429 0.334 0.144
7e+02 0.0 0.4586 64.597 2681.1057 NaN NaN 21.9 285 37.6 40.4 0.0637 0.00540 0.339 0.147
7e+02 0.0 0.4586 61.4196 2686.2654 NaN NaN 21.9 286 37.6 39.2 0.0648 0.00536 0.344 0.147
