#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:14+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 0.5, NumberOfHerds = 2.0, Seed = 1.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 4.0 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 90.0 2480.6073 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 100.0 2483.7205 NaN NaN 7.72 98.4 20.5 20.8 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 100.0 2413.1861 NaN NaN 11.7 133 23.2 23.8 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 100.0 2330.5499 NaN NaN 13.6 180 27.1 27.4 0.00 0.00 0.00 0.00
5e+01 0.0 0.3017 100.0 2286.9753 NaN NaN 16.3 260 33.1 34.4 0.0820 0.0261 -0.121 0.0765
6e+01 0.0 0.4655 28.3329 2255.3608 NaN NaN 17.6 304 36.5 38.6 0.185 0.0376 0.293 0.113
7e+01 0.0 0.431 7.3567 2286.2123 NaN NaN 17.5 302 36.7 38.7 0.161 0.0354 0.277 0.116
8e+01 0.0 0.3966 18.091 2347.3388 NaN NaN 17.4 298 36.6 39.6 0.145 0.0323 0.264 0.116
9e+01 0.0 0.3621 8.1787 2340.7245 NaN NaN 17.2 292 36.5 40.0 0.123 0.0281 0.242 0.116
1e+02 0.0 0.3276 9.1795 2312.4084 NaN NaN 17.0 286 36.3 40.1 0.105 0.0239 0.223 0.112
1e+02 0.0 0.3103 9.9436 2367.9833 NaN NaN 16.8 280 36.1 39.6 0.0940 0.0198 0.217 0.109
1e+02 0.0 0.319 15.9208 2323.3022 NaN NaN 16.9 284 36.5 41.6 0.0834 0.0161 0.215 0.108
1e+02 0.0 0.2759 10.8602 2429.4485 NaN NaN 16.8 280 36.4 41.3 0.0679 0.0128 0.196 0.106
1e+02 0.0 0.2672 11.1856 2438.6363 NaN NaN 16.5 273 35.9 41.3 0.0592 0.0106 0.185 0.102
2e+02 0.0 0.2414 11.4204 2357.0521 NaN NaN 16.2 264 35.2 41.1 0.0434 0.00722 0.158 0.0931
2e+02 0.0 0.2155 11.5886 2351.1799 NaN NaN 16.2 263 35.6 40.8 0.0380 0.00561 0.155 0.0904
2e+02 0.0 0.1897 7.7948 2400.699 NaN NaN 15.9 252 34.9 40.2 0.0323 0.00491 0.137 0.0855
2e+02 0.0 0.181 16.4925 2453.8135 NaN NaN 15.7 248 34.4 40.5 0.0296 0.00437 0.130 0.0812
2e+02 0.0 0.1897 15.677 2363.2732 NaN NaN 15.8 251 34.7 41.6 0.0281 0.00379 0.136 0.0842
2e+02 0.0 0.181 11.839 2292.6543 NaN NaN 15.7 249 34.2 43.8 0.0239 0.00272 0.126 0.0774
2e+02 0.0 0.1724 12.447 2360.4278 NaN NaN 15.6 247 34.5 41.1 0.0237 0.00272 0.125 0.0761
2e+02 0.0 0.181 15.9668 2334.1595 NaN NaN 15.6 246 34.5 41.0 0.0227 0.00244 0.127 0.0781
2e+02 0.0 0.181 15.9791 2462.6338 NaN NaN 15.6 246 34.6 41.2 0.0220 0.00223 0.128 0.0794
2e+02 0.0 0.1983 16.2431 2396.2918 NaN NaN 15.7 248 34.7 40.7 0.0253 0.00270 0.140 0.0852
3e+02 0.0 0.1897 15.9456 2360.1432 NaN NaN 15.6 246 34.9 39.5 0.0261 0.00310 0.133 0.0809
3e+02 0.0 0.1983 19.9595 2335.1599 NaN NaN 15.8 252 34.9 39.7 0.0256 0.00277 0.141 0.0843
3e+02 0.0 0.1724 12.0636 2249.7536 NaN NaN 15.6 245 34.4 40.3 0.0211 0.00218 0.124 0.0783
3e+02 0.0 0.1724 12.0703 2320.8878 NaN NaN 15.6 245 34.4 42.0 0.0219 0.00238 0.124 0.0796
3e+02 0.0 0.1552 12.0424 2405.2677 NaN NaN 15.4 238 34.0 40.3 0.0191 0.00202 0.112 0.0740
3e+02 0.0 0.1638 15.9983 2363.0566 NaN NaN 15.5 243 34.2 41.6 0.0208 0.00226 0.116 0.0729
3e+02 0.0 0.1638 11.9992 2345.5686 NaN NaN 15.4 239 34.1 40.7 0.0203 0.00215 0.115 0.0720
3e+02 0.0 0.1379 7.9996 2341.8848 NaN NaN 15.1 231 33.4 39.1 0.0169 0.00181 0.102 0.0695
3e+02 0.0 0.1466 15.9994 2405.937 NaN NaN 15.2 232 33.7 39.2 0.0183 0.00199 0.111 0.0762
3e+02 0.0 0.1552 16.3938 2399.7866 NaN NaN 15.2 234 34.1 39.3 0.0187 0.00196 0.116 0.0772
4e+02 0.0 0.1638 16.2778 2385.0344 NaN NaN 15.3 237 34.1 41.0 0.0193 0.00192 0.117 0.0741
4e+02 0.0 0.1638 15.9319 2324.1005 NaN NaN 15.3 238 34.0 40.9 0.0198 0.00203 0.115 0.0714
4e+02 0.0 0.1638 15.9572 2393.2946 NaN NaN 15.2 235 34.2 40.7 0.0190 0.00187 0.116 0.0735
4e+02 0.0 0.1552 12.3088 2402.2056 NaN NaN 15.1 231 34.1 39.1 0.0179 0.00196 0.108 0.0721
4e+02 0.0 0.1638 15.9217 2343.722 NaN NaN 15.2 235 34.2 39.8 0.0191 0.00189 0.119 0.0771
4e+02 0.0 0.1638 16.3407 2350.3377 NaN NaN 15.2 234 34.3 39.7 0.0192 0.00191 0.118 0.0760
4e+02 0.0 0.1724 15.8992 2243.6984 NaN NaN 15.3 238 35.0 39.2 0.0205 0.00204 0.126 0.0817
