#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:20+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 0.5, NumberOfHerds = 8.0, Seed = 3.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.002 0.0 0.0 0.0 1.0 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 370.0 2562.0072 NaN NaN 9.00 138 26.2 26.8 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2541.4931 NaN NaN 9.10 140 26.1 26.7 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2574.2922 NaN NaN 11.7 140 25.7 26.1 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2634.4009 NaN NaN 18.4 74.4 25.0 25.6 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2806.6007 NaN NaN 20.9 37.2 24.1 24.6 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 400.0 2711.3037 NaN NaN 23.4 5.01 27.3 28.8 0.00 0.00 0.00 0.00
7e+01 0.0 0.1805 372.8297 2746.3098 NaN NaN 24.9 23.5 33.1 35.3 0.0592 0.0191 0.0910 0.0502
8e+01 0.0 0.2406 242.8099 2744.8579 NaN NaN 25.0 28.3 34.2 35.6 0.0909 0.0277 0.149 0.0810
9e+01 0.0 0.2556 219.3577 2764.7772 NaN NaN 24.8 37.9 34.3 35.3 0.103 0.0301 0.152 0.0759
1e+02 0.0 0.2632 215.6164 2619.2285 NaN NaN 24.9 45.9 34.8 36.1 0.105 0.0310 0.170 0.0911
1e+02 0.0 0.2632 225.1101 2722.7256 NaN NaN 23.2 105 35.6 36.6 0.106 0.0315 0.173 0.0943
1e+02 0.0 0.2632 223.4459 2645.6857 NaN NaN 23.2 122 36.3 38.2 0.103 0.0301 0.176 0.0964
1e+02 0.0 0.2632 228.3438 2704.8983 NaN NaN 23.6 124 36.7 39.6 0.101 0.0290 0.179 0.0981
1e+02 0.0 0.2632 231.3444 2722.039 NaN NaN 24.1 125 37.5 39.5 0.0980 0.0277 0.175 0.0960
2e+02 0.0 0.2632 235.9349 2692.3925 NaN NaN 24.6 123 38.9 42.3 0.0951 0.0263 0.163 0.0864
2e+02 0.0 0.2632 229.0722 2715.8713 NaN NaN 24.5 126 39.8 43.4 0.0880 0.0228 0.160 0.0839
2e+02 0.0 0.2556 232.3952 2750.3065 NaN NaN 24.4 129 39.8 44.7 0.0779 0.0190 0.158 0.0842
2e+02 0.0 0.2406 229.344 2680.3608 NaN NaN 24.4 133 40.5 45.4 0.0672 0.0154 0.155 0.0855
2e+02 0.0 0.2256 229.8682 2745.3413 NaN NaN 24.6 132 40.5 46.2 0.0577 0.0116 0.156 0.0868
2e+02 0.0 0.2256 233.3943 2696.238 NaN NaN 24.6 134 40.5 46.4 0.0450 0.00803 0.148 0.0854
2e+02 0.0 0.2406 229.8522 2744.8559 NaN NaN 24.4 131 39.9 45.7 0.0427 0.00662 0.156 0.0849
2e+02 0.0 0.2406 228.6355 2627.7494 NaN NaN 24.2 128 39.4 44.8 0.0396 0.00532 0.162 0.0887
2e+02 0.0 0.2331 220.451 2690.2126 NaN NaN 23.8 124 38.7 45.1 0.0365 0.00490 0.157 0.0890
2e+02 0.0 0.2256 236.0972 2691.8646 NaN NaN 23.8 126 39.5 45.4 0.0343 0.00480 0.149 0.0862
3e+02 0.0 0.2406 223.9722 2711.3826 NaN NaN 23.5 120 38.4 43.8 0.0373 0.00594 0.151 0.0859
3e+02 0.0 0.2331 238.2205 2639.5723 NaN NaN 25.5 71.4 39.1 44.1 0.0414 0.00676 0.154 0.0843
3e+02 0.0 0.2331 229.5031 2637.001 NaN NaN 24.2 121 39.4 44.3 0.0358 0.00550 0.150 0.0833
3e+02 0.0 0.2481 219.3191 2769.3609 NaN NaN 24.2 120 38.0 43.6 0.0344 0.00475 0.158 0.0900
3e+02 0.0 0.2105 225.1072 2791.1737 NaN NaN 24.5 121 37.7 46.1 0.0310 0.00398 0.152 0.0900
3e+02 0.0 0.2331 226.2216 2674.8724 NaN NaN 24.3 118 36.9 45.8 0.0321 0.00372 0.163 0.0958
3e+02 0.0 0.2256 226.6448 2775.0308 NaN NaN 23.9 112 36.6 44.5 0.0326 0.00419 0.157 0.0929
3e+02 0.0 0.2256 230.7343 2701.8965 NaN NaN 23.9 111 36.6 43.1 0.0354 0.00481 0.166 0.0986
3e+02 0.0 0.2406 238.1555 2751.675 NaN NaN 24.4 118 36.6 46.7 0.0407 0.00578 0.171 0.0997
3e+02 0.0 0.2857 166.0569 2701.5138 NaN NaN 24.8 125 36.4 46.6 0.0456 0.00574 0.211 0.117
4e+02 0.0 0.2932 147.494 2704.4603 NaN NaN 24.9 126 36.9 47.1 0.0474 0.00654 0.208 0.114
4e+02 0.0 0.3083 148.0542 2657.3794 NaN NaN 24.9 127 37.3 46.3 0.0540 0.00817 0.218 0.119
4e+02 0.0 0.3083 155.0622 2660.8792 NaN NaN 25.1 131 38.2 45.9 0.0621 0.00950 0.224 0.115
4e+02 0.0 0.3158 138.8649 2606.203 NaN NaN 27.7 53.9 38.3 46.5 0.0615 0.00962 0.227 0.123
4e+02 0.0 0.3459 141.0863 2636.5816 NaN NaN 27.9 52.4 38.7 44.7 0.0705 0.0111 0.240 0.122
4e+02 0.0 0.3534 145.7664 2730.2485 NaN NaN 28.0 47.8 38.6 42.7 0.0715 0.0114 0.247 0.125
4e+02 0.0 0.3609 145.2136 2630.39 NaN NaN 28.4 47.1 38.8 42.6 0.0762 0.0132 0.245 0.120
4e+02 0.0 0.3684 147.8734 2707.5666 NaN NaN 28.5 47.9 38.7 42.9 0.0842 0.0162 0.246 0.122
4e+02 0.0 0.3759 139.3918 2646.8818 NaN NaN 28.2 51.3 39.0 45.2 0.0894 0.0179 0.233 0.114
4e+02 0.0 0.3835 133.0676 2634.2643 NaN NaN 28.0 53.0 38.2 44.0 0.0888 0.0179 0.247 0.122
5e+02 0.0 0.3835 130.7082 2693.2314 NaN NaN 27.8 53.0 37.8 43.6 0.0930 0.0193 0.252 0.123
5e+02 0.0 0.3835 131.0992 2660.0453 NaN NaN 24.7 150 37.1 43.0 0.0929 0.0191 0.253 0.124
5e+02 0.0301 0.3684 141.5997 2658.7086 NaN NaN 24.0 186 37.3 45.4 0.0916 0.0193 0.241 0.121
5e+02 0.1203 0.3759 140.0334 2760.7229 NaN NaN 23.6 217 38.1 44.2 0.116 0.0302 0.239 0.121
5e+02 0.2331 0.3985 135.5686 2692.2743 NaN NaN 24.2 224 38.8 42.2 0.156 0.0439 0.231 0.128
5e+02 0.218 0.4812 70.2403 2706.1743 NaN NaN 24.8 238 40.7 45.0 0.207 0.0493 0.266 0.143
5e+02 0.2256 0.4812 57.3689 2751.0162 NaN NaN 24.9 243 41.7 43.2 0.204 0.0495 0.285 0.122
5e+02 0.1955 0.4737 42.5694 2681.4005 NaN NaN 24.8 240 40.7 43.8 0.183 0.0432 0.286 0.125
5e+02 0.1805 0.4662 44.4156 2650.0071 NaN NaN 24.5 232 39.9 43.3 0.169 0.0377 0.291 0.124
5e+02 0.0977 0.4887 64.4415 2644.5803 NaN NaN 24.5 232 39.3 42.9 0.147 0.0306 0.312 0.134
6e+02 0.0451 0.4737 58.6134 2768.7309 NaN NaN 24.5 234 39.3 43.8 0.122 0.0237 0.301 0.134
6e+02 0.0 0.4586 72.8478 2654.6147 NaN NaN 24.7 241 40.3 45.6 0.103 0.0186 0.299 0.134
6e+02 0.0 0.4586 65.2757 2809.164 NaN NaN 24.8 244 41.3 44.2 0.103 0.0183 0.297 0.132
6e+02 0.0 0.4286 68.4655 2711.9777 NaN NaN 24.9 250 41.9 46.5 0.0890 0.0145 0.298 0.134
6e+02 0.0 0.4586 63.058 2723.828 NaN NaN 24.8 247 41.7 45.2 0.0907 0.0136 0.312 0.134
6e+02 0.0 0.4135 68.7001 2679.7069 NaN NaN 25.0 253 42.6 47.6 0.0744 0.00977 0.295 0.136
6e+02 0.0 0.4361 59.1089 2783.6969 NaN NaN 24.8 249 42.0 47.5 0.0733 0.00869 0.302 0.133
6e+02 0.0 0.4211 69.3411 2653.7275 NaN NaN 25.0 254 42.4 47.7 0.0658 0.00730 0.297 0.135
6e+02 0.0 0.4436 55.3441 2710.4755 NaN NaN 25.4 229 41.3 47.4 0.0671 0.00679 0.311 0.135
6e+02 0.0 0.4511 50.6891 2670.5496 NaN NaN 26.3 186 40.3 47.9 0.0679 0.00691 0.308 0.132
7e+02 0.0 0.4211 55.884 2716.628 NaN NaN 27.0 158 40.6 47.5 0.0608 0.00561 0.301 0.134
7e+02 0.0 0.406 57.8716 2804.1581 NaN NaN 26.9 157 41.1 47.8 0.0522 0.00433 0.292 0.136
7e+02 0.0 0.4135 64.074 2787.5439 NaN NaN 26.9 156 40.7 47.8 0.0535 0.00443 0.292 0.135
7e+02 0.0 0.3985 70.4185 2765.8307 NaN NaN 27.1 157 41.0 47.6 0.0526 0.00381 0.294 0.130
7e+02 0.0 0.3684 59.8897 2770.6007 NaN NaN 27.0 156 41.5 47.7 0.0478 0.00399 0.270 0.130
7e+02 0.0 0.391 57.4276 2812.1329 NaN NaN 26.9 155 41.0 47.5 0.0491 0.00398 0.272 0.129
7e+02 0.0 0.391 68.3954 2681.1057 NaN NaN 26.9 155 41.4 47.8 0.0489 0.00421 0.263 0.127
7e+02 0.0 0.391 61.5735 2686.2654 NaN NaN 26.9 151 40.8 47.5 0.0598 0.00568 0.284 0.130
