#####################################################################
# Alchemist log file - simulation started at: 2024-04-22T10:24+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 3.0, NumberOfHerds = 2.0, Seed = 19.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.02483676774058674 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
10.002600337201034 0.0 0.0 565.0 2615.6515 8.310403017050794E-4 1.632399294278374E-7 24.592095336608473 0.2894506403945001 25.322737519017707 25.50178837116237 0.0 0.0 0.0 0.0
20.002600337201034 0.0 0.0 600.0 2595.0668 0.002163417795085698 1.7570721225427586E-6 25.632510650494947 0.7131659984032735 26.77064419307883 27.101449529119364 0.0 0.0 0.0 0.0
30.002600337201034 0.0 0.0 600.0 2383.7287 0.005235530517491561 1.190414234060881E-5 26.817348434122017 1.2288819165060638 28.20510797376095 28.82913246949912 0.0 0.0 0.0 0.0
40.00260033720103 0.0 0.0 600.0 2308.0942 0.006681754275607983 1.2620217072182359E-5 27.32088251349173 0.8141718792808458 28.493361880638005 29.069789587378665 0.0 0.0 0.0 0.0
50.00260033720103 0.0 0.0 600.0 2319.6291 0.003911248581455581 7.347215715585841E-7 26.647476676678423 0.09929824991838293 27.07884062045353 27.534622178049787 0.0 0.0 0.0 0.0
60.00260033720103 0.0 0.0 600.0 2341.7372 0.0014549180038477417 7.578746974061984E-8 25.322368582790745 0.053548718094356434 25.606857001878424 25.80593537545168 0.0 0.0 0.0 0.0
70.00260033720103 0.0 0.0 600.0 2358.2592 3.5202318364764383E-4 9.746067448521265E-9 23.819221549185627 0.06216632500790648 24.151975788054333 24.345670210483917 0.0 0.0 0.0 0.0
80.00260033720103 0.0 0.0 600.0 2373.2779 8.620734899656736E-5 3.4920874964926135E-10 22.74632194572376 0.019781485374561824 22.967546528107718 23.05537825728594 0.0 0.0 0.0 0.0
90.00260033720103 0.0 0.0 600.0 2413.078 1.5155369927296266E-4 2.1295945657195632E-8 22.827598047538995 0.6422746708516618 23.890903528397505 24.2486697086999 0.0 0.0 0.0 0.0
100.00260033720103 0.0 0.0 600.0 2318.2671 7.094037000968489E-4 6.992109426163951E-7 23.54869828955486 2.893822294208715 25.743835342974407 26.323361171022466 0.0 0.0 0.0 0.0
110.00260033720103 0.0 0.0 600.0 2327.0068 0.003053600431178183 1.8841851326125787E-5 24.458230845504577 7.453926242576533 28.061533959019393 29.420247168139536 0.0 0.0 0.0 0.0
120.00260033720103 0.0 0.0833 600.0 2364.2754 0.016393677188095333 7.696070291049694E-4 26.05421306561481 16.618295076368337 31.824060051219828 34.17477011112581 0.008189770197690228 8.34195253386584E-4 0.03897399879811296 0.021121590230196732
130.00260033720105 0.0 0.275 557.1989 2531.1792 0.06739078811308803 0.015349243182259512 28.20758318260994 30.690642632995697 36.385214608066384 41.360643592967286 0.029255653986246605 0.0023741892438827465 0.1829365914948743 0.09800725844857247
140.00260033720105 0.0 0.275 516.4917 2544.6429 0.07378164381365786 0.018061764742311102 28.75866128876483 28.636627993679216 36.53530495635932 41.99110398903791 0.03010134109902811 0.0024092240684813852 0.1870237354083391 0.10007194040812925
150.00260033720105 0.0 0.2583 512.6039 2452.4472 0.07585401380168018 0.01608158429269333 29.309029857105873 25.255576108324025 36.372927203202366 41.754959010754284 0.02743531118067009 0.0022782890164004463 0.1770247458755248 0.09997827610570936
160.00260033720105 0.2583 0.3167 515.6223 2479.6186 0.11190664854406396 0.022642773662022372 30.61487767781439 28.649271209287132 37.72265571970349 41.93675923049099 0.10184062319273786 0.03373932314405202 0.19615198238353587 0.10166317370849871
170.00260033720105 0.3 0.45 535.5017 2488.3509 0.18299888566086203 0.05079874487014242 32.184436494612534 38.29119668845995 40.221781603051035 44.57540907938393 0.16796701551913962 0.042223193213318924 0.28371603292567366 0.1363818948367559
180.00260033720105 0.2417 0.4917 501.1907 2482.3141 0.2035437932179073 0.04863388216848421 33.01603771127274 33.42510391560343 40.22701062333313 41.42453102645685 0.1659822713576475 0.033433740154326624 0.32894026159532996 0.12659043158586689
190.00260033720105 0.2917 0.5 549.6182 2445.9158 0.22253974367195273 0.05423409754099314 33.99948716853426 28.651651168664742 40.2822046835516 45.30800649773089 0.17957933008433807 0.038002847383696345 0.3195339894785031 0.1397271624929008
200.00260033720105 0.45 0.5083 524.5336 2497.2342 0.2374013989365209 0.04565466786879859 34.72576335919247 21.81684452085224 39.66935563990396 42.69904687455269 0.2699450054082161 0.08703390408702417 0.35809397401772775 0.13729379120710225
210.00260033720105 0.3833 0.5083 498.8562 2509.8711 0.2478529243198784 0.04063421794212702 35.380468132692805 15.833945469394177 39.58306478501171 41.33845796668659 0.3190076962504118 0.11328159401889148 0.3240165935243239 0.12799584371605482
220.00260033720105 0.4583 0.5083 510.6479 2413.7467 0.2551544071483795 0.03896714654334843 35.74045183762618 13.138070449185381 40.13384012394882 40.416483651197254 0.3348581345089173 0.12439491019252988 0.3297007646465523 0.13169686466771094
230.00260033720105 0.475 0.5083 484.6674 2468.2365 0.26701715465123244 0.03416179064683442 36.20129012844372 9.855173275305667 40.227436003814276 40.61408204928641 0.3394569781417825 0.12661254256997162 0.3263453902570884 0.12227651846132816
240.00260033720105 0.475 0.5083 454.5796 2396.9699 0.2767464760678291 0.031794684296810274 36.44278906745398 8.724734680923456 40.14983053934167 40.47321428735717 0.3387570075185819 0.12726501131914153 0.2856697239296141 0.14706178217702612
250.00260033720105 0.5083 0.5583 476.3797 2474.14 0.31834448293573536 0.031429231089855354 37.23329346497309 7.369936297559911 40.49483174360541 40.91529018376788 0.38658669274182544 0.14914078226134078 0.3768490572774941 0.17793010822899735
260.00260033720105 0.5167 0.9083 427.6282 2393.1694 0.3769764671138458 0.022924304747858105 38.224441972885025 4.871684899910464 40.73026275198473 41.01841442521064 0.5201916966476451 0.07781561930888349 0.3254682506186987 0.21341780893059584
270.00260033720105 0.4667 0.8667 425.9983 2550.8913 0.3647959281414318 0.025425146342014298 38.055727650966084 5.300170773535695 40.98446430031107 41.56813771308188 0.4830084841362581 0.08420872473633352 0.1569135031328909 0.3009992183041285
280.00260033720105 0.4917 0.9083 397.886 2292.6508 0.3971396310178826 0.019761097554458047 38.547385149977785 4.070346729143997 41.047541369877585 41.49565269952276 0.49983949017480034 0.07450007610935497 0.1997073136211443 0.27942269839836603
290.00260033720105 0.8167 0.9417 400.2932 2270.4761 0.5031390784829153 0.020508383183493545 40.02945133920475 4.164262859091313 41.98083529091102 43.03279940033584 0.6385822239312542 0.06421147015889692 0.4570616301001363 0.28189661909664204
300.00260033720105 0.875 0.9 410.8207 2322.4672 0.5408848674430228 0.02172305786406986 40.57907999702712 4.320680279576124 42.30032766926655 43.41203011160473 0.6482965352315299 0.06940202996032538 0.5834256392849535 0.107723448259178
310.00260033720105 0.875 1.0 404.2924 2282.232 0.594673421467436 0.009722590943210296 41.35591215003092 1.923365084344372 42.83840465016978 43.564532226183786 0.6735891479191171 0.042125729859212854 0.6916580911950562 0.03133039167000111
320.00260033720105 0.925 1.0 415.2179 2382.0826 0.605534608214992 0.013198168166115137 41.55638579034383 2.8946883588794776 43.25413982326122 47.39502574675286 0.6614713671839997 0.03987888673554234 0.591267930916658 0.06786056673035816
