#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:13+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 2.0, NumberOfHerds = 2.0, Seed = 12.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0006 0.0 0.0 0.0 0.111 NaN NaN 22.6 0.00 22.6 22.6 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 375.0 2585.715 NaN NaN 11.2 127 22.7 22.9 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2485.2908 NaN NaN 11.2 126 22.6 23.0 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2416.6242 NaN NaN 11.2 127 22.7 23.1 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2368.839 NaN NaN 11.3 128 22.7 23.1 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2401.784 NaN NaN 11.2 127 22.6 22.9 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 400.0 2444.2352 NaN NaN 11.0 123 22.2 22.4 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 400.0 2383.5997 NaN NaN 10.8 117 21.6 21.8 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 400.0 2406.6286 NaN NaN 10.4 109 20.9 21.2 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 400.0 2335.0977 NaN NaN 2.89 50.0 20.0 20.1 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2366.5073 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2398.6875 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2333.9247 NaN NaN 1.36 25.6 0.00 20.1 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2391.3495 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2400.9971 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2374.2691 NaN NaN 4.11 66.8 20.2 20.4 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2401.3392 NaN NaN 4.47 71.4 20.3 20.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2395.8614 NaN NaN 3.27 56.2 20.2 20.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2336.3244 NaN NaN 2.23 40.6 20.0 20.5 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2362.2317 NaN NaN 2.23 40.6 20.1 20.5 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2341.7746 NaN NaN 3.47 59.6 20.4 21.0 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2301.3113 NaN NaN 6.89 97.0 21.2 22.0 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2374.0539 NaN NaN 10.8 118 22.5 23.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2355.2726 NaN NaN 11.5 135 24.3 25.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2382.0524 NaN NaN 12.6 160 26.7 28.3 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2459.4028 NaN NaN 12.5 158 26.6 28.4 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2311.0117 NaN NaN 11.8 142 24.9 26.6 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2425.102 NaN NaN 11.4 132 23.9 24.9 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2383.8055 NaN NaN 20.4 23.9 23.2 23.8 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2446.6335 NaN NaN 21.7 0.812 23.1 23.4 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2473.2408 NaN NaN 16.1 77.6 21.6 21.9 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2385.2233 NaN NaN 4.98 76.8 20.3 20.6 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2379.0851 NaN NaN 6.17 87.4 20.3 20.6 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2405.3834 NaN NaN 8.71 104 20.8 21.3 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2410.2221 NaN NaN 10.2 108 21.1 21.7 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2305.6879 NaN NaN 4.13 67.4 20.3 20.7 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2330.4533 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2371.2697 NaN NaN 3.98 66.0 20.4 20.9 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2341.7934 NaN NaN 10.5 111 21.6 22.4 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2476.613 NaN NaN 10.8 118 22.4 23.4 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2407.3768 NaN NaN 4.20 69.7 20.7 21.3 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2296.6751 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2430.4951 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2384.5937 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
4e+02 0.0 0.0 400.0 2491.4251 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
5e+02 0.0 0.0 400.0 2369.8973 NaN NaN 0.512 10.1 0.00 20.2 0.00 0.00 0.00 0.00
5e+02 0.0 0.0 400.0 2321.4071 NaN NaN 8.21 103 20.9 21.9 0.00 0.00 0.00 0.00
5e+02 0.0 0.0 400.0 2381.4894 NaN NaN 10.7 116 22.2 23.6 0.00 0.00 0.00 0.00
