#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:06+0000 #
#####################################################################
#
# Algorithm = ff_linpro_ac, CamHerdRatio = 2.0, NumberOfHerds = 8.0, Seed = 10.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004 0.0 0.0 0.0 2.0 NaN NaN 23.7 0.00 23.7 23.7 0.00 0.00 0.00 0.00
1e+01 0.2481 0.2481 1345.782 2465.3929 NaN NaN 29.9 79.8 45.3 48.2 0.150 0.0709 0.197 0.120
2e+01 0.2481 0.2481 1426.6275 2565.2925 NaN NaN 29.8 74.0 44.9 46.9 0.186 0.114 0.194 0.118
3e+01 0.2481 0.2481 1416.6344 2586.2356 NaN NaN 29.5 59.0 42.6 46.4 0.159 0.0790 0.192 0.116
4e+01 0.203 0.2481 1386.4122 2611.254 NaN NaN 29.7 55.3 42.3 46.5 0.0982 0.0323 0.186 0.111
5e+01 0.2406 0.2481 1308.2239 2708.1532 NaN NaN 29.6 38.8 39.8 42.0 0.127 0.0501 0.194 0.120
6e+01 0.2406 0.3383 1279.1827 2697.8603 NaN NaN 30.7 44.7 40.8 46.2 0.142 0.0470 0.260 0.142
7e+01 0.2481 0.3459 1206.6104 2784.7073 NaN NaN 31.0 36.8 39.9 41.8 0.150 0.0569 0.266 0.140
8e+01 0.3383 0.3759 1190.529 2724.2531 NaN NaN 32.0 33.8 40.1 42.5 0.197 0.0701 0.277 0.140
9e+01 0.3383 0.4662 1204.2935 2715.4099 NaN NaN 33.3 32.5 39.8 45.8 0.204 0.0617 0.329 0.139
1e+02 0.3383 0.6165 1095.5397 2629.0792 NaN NaN 34.0 34.9 39.6 43.7 0.243 0.0595 0.450 0.141
1e+02 0.3383 0.609 1084.3663 2746.1352 NaN NaN 33.8 36.6 40.0 44.7 0.221 0.0619 0.445 0.146
1e+02 0.3383 0.5714 1097.7171 2726.8312 NaN NaN 34.1 40.0 41.1 45.1 0.215 0.0648 0.413 0.134
1e+02 0.3534 0.6165 1077.7966 2724.4871 NaN NaN 33.9 36.5 40.2 44.8 0.210 0.0643 0.436 0.146
1e+02 0.3459 0.6165 1095.8634 2872.8417 NaN NaN 33.9 31.9 39.7 43.6 0.228 0.0656 0.436 0.146
2e+02 0.4286 0.6241 1047.1872 2640.924 NaN NaN 34.4 30.2 39.9 42.7 0.269 0.0748 0.452 0.143
2e+02 0.5714 0.6241 935.8507 2787.5093 NaN NaN 35.3 29.8 41.0 44.1 0.362 0.110 0.457 0.148
2e+02 0.5564 0.6241 856.0624 2753.5086 NaN NaN 35.5 27.7 40.5 44.8 0.304 0.0822 0.461 0.151
2e+02 0.5564 0.609 780.2495 2654.4388 NaN NaN 35.6 29.6 40.8 46.7 0.284 0.0702 0.455 0.154
2e+02 0.5338 0.6015 784.593 2661.5393 NaN NaN 35.6 33.3 40.6 47.5 0.271 0.0610 0.456 0.157
2e+02 0.5489 0.594 812.9221 2710.9944 NaN NaN 35.7 36.9 41.3 47.6 0.278 0.0605 0.453 0.153
2e+02 0.5489 0.594 791.4458 2742.0629 NaN NaN 35.8 40.3 42.5 47.1 0.290 0.0698 0.448 0.154
2e+02 0.5338 0.6015 813.8594 2774.1035 NaN NaN 35.4 37.7 41.0 47.4 0.229 0.0454 0.455 0.154
2e+02 0.5489 0.609 822.8985 2728.0167 NaN NaN 35.3 38.2 40.9 47.5 0.220 0.0413 0.461 0.154
2e+02 0.5489 0.6165 808.4242 2629.7748 NaN NaN 35.3 37.3 41.0 45.9 0.215 0.0359 0.459 0.148
3e+02 0.5564 0.6241 787.5283 2656.893 NaN NaN 35.3 36.9 40.9 43.6 0.207 0.0333 0.458 0.144
3e+02 0.5639 0.6241 781.1949 2651.2967 NaN NaN 35.2 36.5 40.8 43.7 0.211 0.0322 0.459 0.144
3e+02 0.5564 0.6241 794.474 2706.5092 NaN NaN 35.3 35.8 41.1 43.4 0.205 0.0319 0.461 0.147
3e+02 0.5263 0.6165 830.4318 2682.5711 NaN NaN 35.4 36.1 41.4 44.4 0.198 0.0325 0.447 0.142
3e+02 0.5188 0.609 780.1118 2727.046 NaN NaN 35.6 34.4 41.4 45.0 0.189 0.0320 0.442 0.143
3e+02 0.5263 0.6165 783.8875 2700.9886 NaN NaN 35.6 35.2 41.6 45.6 0.195 0.0313 0.446 0.145
3e+02 0.5188 0.609 790.5959 2785.8737 NaN NaN 35.4 39.3 41.6 47.5 0.197 0.0331 0.444 0.149
3e+02 0.5263 0.6165 831.305 2728.8626 NaN NaN 35.3 40.2 41.4 45.9 0.193 0.0287 0.457 0.154
