#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:46+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 0.5, NumberOfHerds = 4.0, Seed = 17.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.003 0.0 0.0 0.0 1.4142 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 185.0 2780.5065 NaN NaN 5.29 86.4 21.6 22.1 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 200.0 2589.5731 NaN NaN 5.15 81.8 21.0 21.4 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 200.0 2530.3104 NaN NaN 3.93 64.5 20.2 20.6 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 200.0 2506.2279 NaN NaN 0.300 5.98 0.00 20.1 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 200.0 2687.6657 NaN NaN 5.09 79.9 20.8 21.3 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 200.0 2719.7228 NaN NaN 5.67 91.7 21.9 22.7 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 200.0 2706.7716 NaN NaN 5.86 97.9 22.6 23.6 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 200.0 2724.2591 NaN NaN 5.63 90.5 21.7 22.7 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 200.0 2802.1922 NaN NaN 1.36 26.0 0.00 20.6 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2718.3975 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2687.5765 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2691.7184 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2748.1981 NaN NaN 5.10 80.1 20.8 21.0 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 200.0 2826.1367 NaN NaN 5.46 91.9 22.3 22.4 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2765.3617 NaN NaN 5.89 107 23.9 24.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2693.8667 NaN NaN 6.30 122 25.9 26.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2771.6264 NaN NaN 6.51 131 26.7 28.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2789.8111 NaN NaN 6.12 116 25.1 26.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2828.5198 NaN NaN 5.61 97.2 22.9 23.9 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2787.5785 NaN NaN 8.44 103 21.0 21.5 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2647.5044 NaN NaN 5.25 84.9 21.3 21.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2664.6068 NaN NaN 5.48 92.5 22.2 22.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2671.386 NaN NaN 5.50 93.4 22.3 22.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 200.0 2659.0455 NaN NaN 5.31 86.9 21.6 21.8 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 200.0 2729.945 NaN NaN 5.01 77.4 20.3 20.5 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 200.0 2698.5157 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 200.0 2680.58 NaN NaN 4.75 75.7 20.6 21.2 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 200.0 2677.2155 NaN NaN 5.48 92.8 22.5 23.3 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 200.0 2733.4594 NaN NaN 5.79 104 23.9 25.2 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 200.0 2805.6952 NaN NaN 4.10 70.2 21.2 22.0 0.00 0.00 0.00 0.00
