#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:46+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 2.0, Seed = 17.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.005 0.0 0.0 0.0 0.0 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 370.0 2711.865 NaN NaN 1.53 28.6 0.00 20.1 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2483.7914 NaN NaN 4.96 76.2 20.2 20.5 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2451.5198 NaN NaN 9.17 104 20.6 21.0 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2307.5219 NaN NaN 10.8 110 21.2 21.7 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 400.0 2369.529 NaN NaN 11.1 117 22.0 22.4 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 400.0 2271.4863 NaN NaN 11.4 123 22.7 23.1 0.00 0.00 0.00 0.00
7e+01 0.0 0.0 400.0 2189.053 NaN NaN 11.6 127 23.0 23.6 0.00 0.00 0.00 0.00
8e+01 0.0 0.0 400.0 2314.047 NaN NaN 11.2 117 22.0 22.7 0.00 0.00 0.00 0.00
9e+01 0.0 0.0 400.0 2345.8352 NaN NaN 5.86 85.6 20.5 20.9 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2279.3028 NaN NaN 3.09 53.5 20.2 20.5 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2456.5056 NaN NaN 7.38 99.4 21.0 21.5 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2373.2348 NaN NaN 9.84 112 21.8 22.3 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2304.6178 NaN NaN 10.1 114 22.0 22.9 0.00 0.00 0.00 0.00
1e+02 0.0 0.0 400.0 2440.26 NaN NaN 8.32 106 21.4 22.2 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2321.0956 NaN NaN 7.26 99.9 21.3 22.0 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2389.0048 NaN NaN 8.38 107 21.6 22.3 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2386.3408 NaN NaN 8.17 106 21.5 22.1 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2411.3575 NaN NaN 6.85 95.9 21.0 21.6 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2326.3003 NaN NaN 4.48 71.7 20.4 20.8 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2317.2199 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2329.5304 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2375.6418 NaN NaN 4.48 71.7 20.4 20.7 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2476.7251 NaN NaN 11.0 110 21.4 21.9 0.00 0.00 0.00 0.00
2e+02 0.0 0.0 400.0 2393.3822 NaN NaN 21.5 1.13 23.2 23.9 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2382.8617 NaN NaN 21.4 1.10 22.9 23.3 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2379.2893 NaN NaN 19.3 35.1 21.9 22.2 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2432.2924 NaN NaN 18.5 46.6 21.5 21.7 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2315.3379 NaN NaN 19.4 35.3 21.8 22.4 0.00 0.00 0.00 0.00
3e+02 0.0 0.0 400.0 2399.8548 NaN NaN 20.8 15.9 22.6 23.5 0.00 0.00 0.00 0.00
