#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:17+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 3.0, NumberOfHerds = 4.0, Seed = 12.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0006 0.0 0.0 0.0 0.0 NaN NaN 25.7 0.00 25.7 25.7 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 1135.0 2568.0437 NaN NaN 25.4 1.99 27.4 27.8 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 1200.0 2402.5279 NaN NaN 25.7 2.46 27.9 28.3 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 1200.0 2452.8652 NaN NaN 26.2 3.09 28.4 28.7 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 1200.0 2539.334 NaN NaN 26.9 3.67 29.1 29.5 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 1200.0 2511.4325 NaN NaN 27.6 4.17 30.0 30.5 0.00 0.00 0.00 0.00
6e+01 0.0 0.0781 1200.0 2538.3567 NaN NaN 28.6 6.24 32.5 34.3 0.00936 0.00140 0.0353 0.0192
7e+01 0.0 0.1484 1128.9723 2678.8674 NaN NaN 28.6 12.9 34.5 36.3 0.0183 0.00214 0.0928 0.0559
8e+01 0.0 0.1328 1112.5303 2635.4952 NaN NaN 28.4 18.7 35.5 38.0 0.0177 0.00197 0.0874 0.0508
9e+01 0.1875 0.2422 1061.5944 2652.0482 NaN NaN 28.6 32.2 38.5 40.1 0.177 0.107 0.159 0.0926
1e+02 0.1875 0.2266 946.4655 2579.826 NaN NaN 28.2 36.2 39.0 40.7 0.164 0.0966 0.154 0.0925
1e+02 0.1719 0.2109 932.7329 2570.4252 NaN NaN 27.8 39.3 38.9 41.4 0.141 0.0810 0.153 0.0975
1e+02 0.1562 0.2031 930.1546 2607.4928 NaN NaN 27.6 43.6 39.4 42.1 0.119 0.0617 0.150 0.0948
1e+02 0.1484 0.1875 904.8258 2653.5542 NaN NaN 27.7 55.7 40.8 45.2 0.113 0.0599 0.146 0.0958
1e+02 0.1641 0.1797 722.4767 2684.911 NaN NaN 27.6 61.3 41.7 46.5 0.103 0.0546 0.138 0.0949
2e+02 0.1562 0.1797 714.2209 2600.1504 NaN NaN 27.4 64.7 41.6 46.3 0.0854 0.0374 0.143 0.0971
2e+02 0.1328 0.1719 624.8287 2606.3021 NaN NaN 27.3 68.2 42.1 47.2 0.0666 0.0264 0.134 0.0924
2e+02 0.1406 0.1719 558.5842 2641.0495 NaN NaN 27.3 72.5 42.3 47.8 0.0596 0.0206 0.134 0.0936
2e+02 0.1484 0.1641 533.8936 2526.9142 NaN NaN 27.1 72.9 42.1 47.1 0.0576 0.0189 0.129 0.0913
2e+02 0.1719 0.1797 574.7695 2591.1893 NaN NaN 27.2 80.1 42.9 49.7 0.0509 0.0143 0.141 0.0985
2e+02 0.1562 0.1797 463.6004 2657.4683 NaN NaN 27.3 85.7 43.3 52.2 0.0440 0.0111 0.146 0.104
2e+02 0.1797 0.1797 394.6624 2567.991 NaN NaN 27.3 91.6 43.9 52.1 0.0407 0.00903 0.147 0.104
2e+02 0.1719 0.1875 274.9216 2603.4809 NaN NaN 27.4 95.9 44.4 52.6 0.0368 0.00690 0.154 0.109
2e+02 0.1875 0.1953 223.7122 2598.2629 NaN NaN 27.5 100 44.7 53.9 0.0338 0.00530 0.166 0.118
2e+02 0.1719 0.1953 198.0194 2655.8714 NaN NaN 27.4 98.1 44.7 52.6 0.0326 0.00467 0.166 0.119
3e+02 0.2031 0.2031 275.2787 2636.082 NaN NaN 27.7 109 45.6 55.1 0.0395 0.00648 0.168 0.116
3e+02 0.2109 0.2109 217.71 2494.9797 NaN NaN 27.7 110 45.9 53.8 0.0440 0.00769 0.179 0.126
3e+02 0.2188 0.2188 199.8729 2666.6279 NaN NaN 27.7 111 46.5 53.6 0.0487 0.00906 0.188 0.131
3e+02 0.2031 0.2188 194.9065 2650.755 NaN NaN 27.7 112 46.4 54.6 0.0529 0.0109 0.186 0.129
3e+02 0.2109 0.2188 212.8497 2556.2435 NaN NaN 27.8 114 46.4 54.5 0.0519 0.0105 0.185 0.132
3e+02 0.2344 0.2344 321.2261 2539.913 NaN NaN 28.0 125 48.9 54.9 0.0595 0.0124 0.205 0.142
3e+02 0.2422 0.2422 240.1224 2611.9127 NaN NaN 27.7 136 48.7 54.2 0.0576 0.0115 0.208 0.140
3e+02 0.2266 0.2422 208.449 2594.1814 NaN NaN 27.6 143 48.1 54.5 0.0572 0.0113 0.214 0.148
3e+02 0.2188 0.25 208.6756 2589.0857 NaN NaN 27.5 149 48.4 54.2 0.0594 0.0121 0.218 0.148
3e+02 0.2266 0.2344 191.1474 2636.6571 NaN NaN 27.3 152 47.7 54.2 0.0573 0.0117 0.211 0.145
4e+02 0.2266 0.2344 175.2358 2566.6583 NaN NaN 27.5 146 48.2 54.0 0.0506 0.00871 0.206 0.144
4e+02 0.2344 0.2344 208.0919 2556.6521 NaN NaN 27.3 151 48.0 53.9 0.0582 0.0124 0.201 0.137
4e+02 0.2266 0.2266 154.9238 2559.6064 NaN NaN 27.2 145 47.3 53.9 0.0586 0.0128 0.191 0.132
4e+02 0.2188 0.2344 209.2991 2613.8734 NaN NaN 27.4 139 47.1 53.5 0.0607 0.0131 0.196 0.137
4e+02 0.2109 0.2422 236.7532 2592.6774 NaN NaN 27.3 147 47.7 54.0 0.0662 0.0146 0.206 0.139
4e+02 0.2422 0.25 224.5281 2625.133 NaN NaN 27.7 147 50.2 52.8 0.0719 0.0173 0.218 0.147
4e+02 0.2422 0.25 173.0077 2530.5964 NaN NaN 27.7 146 50.2 53.3 0.0729 0.0185 0.220 0.149
4e+02 0.25 0.25 184.3279 2647.5256 NaN NaN 27.7 145 49.1 53.2 0.0688 0.0161 0.216 0.144
4e+02 0.2422 0.2422 202.8014 2575.4115 NaN NaN 27.9 140 48.8 54.1 0.0695 0.0163 0.212 0.142
4e+02 0.2266 0.2344 201.4229 2622.4971 NaN NaN 28.0 141 48.5 54.0 0.0696 0.0177 0.203 0.141
5e+02 0.2266 0.2422 231.6778 2681.9294 NaN NaN 28.0 141 50.2 53.9 0.0714 0.0185 0.206 0.137
5e+02 0.2266 0.25 164.4802 2445.8544 NaN NaN 28.2 133 50.0 53.7 0.0694 0.0172 0.212 0.140
5e+02 0.2266 0.25 242.1076 2523.0563 NaN NaN 28.2 132 50.3 53.6 0.0727 0.0210 0.212 0.139
5e+02 0.2266 0.2422 214.968 2600.5005 NaN NaN 28.4 136 51.1 54.3 0.0697 0.0200 0.209 0.140
5e+02 0.2344 0.2422 225.2459 2509.794 NaN NaN 28.6 131 51.0 53.6 0.0747 0.0239 0.211 0.143
5e+02 0.2188 0.25 172.9051 2541.0436 NaN NaN 28.6 129 50.5 53.5 0.0765 0.0230 0.213 0.141
5e+02 0.2109 0.25 156.7251 2504.278 NaN NaN 28.8 121 50.3 53.5 0.0757 0.0215 0.214 0.142
5e+02 0.2188 0.2422 202.5228 2518.7544 NaN NaN 28.8 120 50.6 53.5 0.0746 0.0214 0.209 0.140
5e+02 0.2188 0.2422 194.6193 2570.0186 NaN NaN 28.9 119 50.8 53.5 0.0730 0.0208 0.199 0.135
5e+02 0.2188 0.2266 180.7406 2521.7295 NaN NaN 28.9 119 51.1 53.5 0.0694 0.0194 0.193 0.132
6e+02 0.2266 0.2422 185.3418 2463.1658 NaN NaN 29.0 119 51.7 52.9 0.0787 0.0243 0.212 0.141
6e+02 0.2188 0.25 168.28 2524.3707 NaN NaN 29.1 118 51.7 52.8 0.0735 0.0226 0.214 0.143
6e+02 0.2266 0.2344 174.8567 2440.0931 NaN NaN 29.1 118 51.7 52.9 0.0733 0.0234 0.212 0.145
6e+02 0.2266 0.2422 239.7305 2510.7588 NaN NaN 29.2 120 51.9 53.0 0.0754 0.0242 0.212 0.144
6e+02 0.2266 0.25 191.1359 2511.4022 NaN NaN 29.3 118 51.2 52.7 0.0769 0.0263 0.215 0.144
6e+02 0.2188 0.2422 254.4617 2595.7025 NaN NaN 29.4 120 51.5 53.5 0.0732 0.0253 0.212 0.145
6e+02 0.2266 0.2422 182.306 2543.5061 NaN NaN 29.4 119 51.6 52.9 0.0703 0.0230 0.210 0.142
6e+02 0.2266 0.2422 160.9302 2549.7033 NaN NaN 29.5 118 51.8 52.6 0.0651 0.0195 0.205 0.141
6e+02 0.2188 0.2344 178.2839 2529.3258 NaN NaN 29.6 117 51.6 52.8 0.0597 0.0161 0.204 0.140
6e+02 0.2188 0.2266 215.1484 2547.431 NaN NaN 29.6 117 51.7 53.3 0.0548 0.0142 0.200 0.140
7e+02 0.2109 0.2266 207.5726 2506.3326 NaN NaN 29.7 117 51.9 53.1 0.0541 0.0145 0.197 0.138
7e+02 0.2266 0.2266 180.2158 2511.4575 NaN NaN 29.7 114 51.5 53.6 0.0566 0.0167 0.198 0.137
7e+02 0.2109 0.2344 178.4863 2602.1218 NaN NaN 29.8 114 51.4 53.8 0.0591 0.0176 0.209 0.143
7e+02 0.2266 0.2422 202.047 2608.9777 NaN NaN 29.8 111 51.2 52.6 0.0593 0.0181 0.208 0.141
7e+02 0.2266 0.2344 184.7865 2591.09 NaN NaN 29.9 111 51.6 52.7 0.0485 0.0113 0.205 0.142
7e+02 0.2109 0.2266 221.3411 2627.8032 NaN NaN 30.0 110 51.6 52.8 0.0477 0.0115 0.201 0.138
7e+02 0.2109 0.2266 219.4754 2520.6347 NaN NaN 30.1 112 51.7 53.3 0.0499 0.0116 0.205 0.142
7e+02 0.2109 0.2266 215.3577 2533.3262 NaN NaN 30.1 111 51.0 53.4 0.0458 0.00927 0.200 0.140
7e+02 0.2109 0.2344 240.2142 2588.1734 NaN NaN 30.3 113 50.9 53.5 0.0553 0.0121 0.209 0.146
7e+02 0.2109 0.2344 231.3167 2580.4159 NaN NaN 30.3 111 50.1 53.8 0.0567 0.0129 0.205 0.147
8e+02 0.2109 0.2344 216.5322 2543.9792 NaN NaN 30.3 110 49.7 53.9 0.0586 0.0132 0.208 0.145
8e+02 0.2109 0.2344 184.3468 2568.8032 NaN NaN 30.4 110 50.1 54.0 0.0520 0.00957 0.207 0.143
8e+02 0.2031 0.2344 223.6336 2571.13 NaN NaN 30.3 108 50.3 54.2 0.0531 0.0107 0.207 0.143
8e+02 0.2188 0.2344 214.381 2582.7388 NaN NaN 30.4 108 49.8 53.6 0.0513 0.0107 0.202 0.139
8e+02 0.2188 0.2266 195.5847 2518.4166 NaN NaN 30.3 105 48.5 53.6 0.0512 0.0108 0.198 0.138
8e+02 0.2188 0.2266 184.7356 2523.5357 NaN NaN 30.3 103 48.2 53.8 0.0502 0.00986 0.197 0.137
8e+02 0.2109 0.2266 226.7354 2649.7393 NaN NaN 30.3 103 48.8 53.3 0.0535 0.0113 0.199 0.139
8e+02 0.2109 0.2266 173.5086 2579.9952 NaN NaN 30.2 100 48.5 53.6 0.0549 0.0121 0.198 0.138
8e+02 0.2031 0.2266 238.4345 2595.4962 NaN NaN 30.2 99.1 47.9 53.8 0.0526 0.0112 0.197 0.139
8e+02 0.2031 0.2188 191.531 2446.8598 NaN NaN 30.2 101 47.8 53.8 0.0513 0.0111 0.192 0.136
9e+02 0.2031 0.2109 191.8486 2627.8262 NaN NaN 30.1 98.4 47.4 54.1 0.0434 0.00802 0.180 0.126
9e+02 0.2109 0.2109 230.8896 2521.2054 NaN NaN 30.3 104 48.1 54.7 0.0455 0.00976 0.184 0.131
9e+02 0.2109 0.2188 167.5241 2520.1467 NaN NaN 30.2 103 47.5 54.5 0.0444 0.00920 0.191 0.135
9e+02 0.2109 0.2344 205.048 2535.7787 NaN NaN 30.2 103 47.9 54.4 0.0493 0.0112 0.198 0.137
9e+02 0.2188 0.2266 214.5231 2563.97 NaN NaN 30.2 103 47.9 54.4 0.0483 0.0109 0.195 0.134
9e+02 0.2266 0.2344 216.8882 2570.9014 NaN NaN 30.3 106 48.9 54.4 0.0503 0.0105 0.205 0.140
9e+02 0.2266 0.2266 159.9395 2463.2188 NaN NaN 30.2 105 49.5 54.5 0.0504 0.0106 0.195 0.134
9e+02 0.2109 0.2344 185.6699 2491.772 NaN NaN 30.1 103 48.9 54.2 0.0552 0.0114 0.198 0.135
9e+02 0.2109 0.2266 218.5542 2510.423 NaN NaN 30.1 104 48.8 54.6 0.0519 0.0108 0.189 0.132
9e+02 0.2188 0.2266 172.8951 2539.966 NaN NaN 30.1 103 48.7 54.4 0.0650 0.0165 0.197 0.136
1e+03 0.2344 0.2344 210.9822 2477.0217 NaN NaN 30.1 105 49.7 53.7 0.0627 0.0148 0.201 0.136
1e+03 0.2188 0.2344 176.1164 2574.9951 NaN NaN 30.1 104 49.6 54.1 0.0651 0.0154 0.203 0.139
