#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:53+0000 #
#####################################################################
#
# Algorithm = ff_linpro_ac, CamHerdRatio = 2.0, NumberOfHerds = 8.0, Seed = 8.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.04 0.0 0.0 0.0 2.0 NaN NaN 28.0 0.00 28.0 28.0 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 1490.0 2563.9317 NaN NaN 28.1 13.0 35.3 36.5 0.00 0.00 0.00 0.00
2e+01 0.1343 0.1343 1597.2329 2617.9771 NaN NaN 29.1 23.6 38.9 41.7 0.0841 0.0474 0.109 0.0785
3e+01 0.1343 0.1567 1504.2945 2748.7932 NaN NaN 29.8 26.6 40.2 41.2 0.114 0.0818 0.0929 0.107
4e+01 0.2537 0.3806 1422.3254 2770.1611 NaN NaN 31.4 39.9 41.2 46.1 0.248 0.116 0.248 0.137
5e+01 0.2537 0.3806 1289.0324 2847.7879 NaN NaN 31.7 33.0 39.2 39.8 0.243 0.109 0.285 0.139
6e+01 0.2537 0.3657 1276.9496 2799.2508 NaN NaN 32.4 37.7 41.0 44.3 0.244 0.122 0.275 0.135
7e+01 0.3806 0.3806 1225.0902 2766.7622 NaN NaN 32.5 29.7 39.5 40.7 0.267 0.119 0.292 0.147
8e+01 0.3806 0.5 1090.7427 2699.9266 NaN NaN 33.2 27.8 39.4 40.6 0.296 0.0985 0.381 0.155
9e+01 0.3657 0.5896 1041.3459 2778.5883 NaN NaN 33.9 26.6 39.4 41.0 0.286 0.0760 0.384 0.231
1e+02 0.3507 0.7164 946.4379 2744.8065 NaN NaN 34.7 29.9 39.7 42.5 0.279 0.0536 0.533 0.130
1e+02 0.4701 0.7239 938.8334 2699.568 NaN NaN 35.0 32.0 40.0 42.2 0.312 0.0730 0.542 0.131
1e+02 0.4701 0.709 854.5399 2743.7108 NaN NaN 34.9 33.6 40.2 42.7 0.283 0.0600 0.538 0.137
1e+02 0.4627 0.7313 875.0889 2666.561 NaN NaN 35.0 35.8 40.1 43.5 0.262 0.0487 0.551 0.130
1e+02 0.4776 0.7388 882.4744 2816.1524 NaN NaN 35.5 39.3 40.7 44.9 0.259 0.0408 0.556 0.127
2e+02 0.5896 0.7463 844.7983 2783.0222 NaN NaN 36.3 47.8 43.8 47.4 0.249 0.0318 0.568 0.127
2e+02 0.597 0.7463 807.4598 2719.3901 NaN NaN 36.1 40.2 42.5 44.4 0.312 0.0626 0.564 0.125
2e+02 0.5821 0.8657 853.4188 2769.684 NaN NaN 36.5 34.6 41.7 44.3 0.341 0.0529 0.639 0.0930
2e+02 0.5821 0.8582 783.556 2805.411 NaN NaN 36.7 35.7 41.4 45.6 0.366 0.0611 0.638 0.0898
2e+02 0.6642 0.8507 792.4987 2824.1971 NaN NaN 36.9 34.7 41.0 45.0 0.279 0.0256 0.636 0.0885
2e+02 0.6642 0.8582 706.0978 2820.3031 NaN NaN 37.2 36.8 41.8 46.4 0.242 0.0170 0.654 0.0908
2e+02 0.6493 0.8433 682.9409 2724.0194 NaN NaN 37.5 38.0 42.4 46.8 0.235 0.0159 0.634 0.0965
2e+02 0.6567 0.8507 561.3691 2686.8612 NaN NaN 37.2 35.3 41.6 46.3 0.235 0.0172 0.626 0.0955
2e+02 0.6642 0.8582 581.2 2765.3294 NaN NaN 37.2 34.3 41.4 45.7 0.240 0.0175 0.638 0.0910
2e+02 0.6716 0.8582 552.1403 2628.7547 NaN NaN 37.4 34.5 41.7 46.1 0.269 0.0331 0.626 0.102
3e+02 0.7164 0.8507 563.1589 2701.3179 NaN NaN 38.0 36.7 42.3 48.9 0.252 0.0231 0.642 0.0929
3e+02 0.7687 0.8582 537.2802 2780.202 NaN NaN 37.9 34.0 41.9 46.0 0.250 0.0173 0.642 0.0926
3e+02 0.7388 0.8582 506.0354 2746.5003 NaN NaN 38.0 33.8 41.6 46.1 0.261 0.0255 0.632 0.0907
3e+02 0.7537 0.8582 448.322 2683.1409 NaN NaN 38.1 34.1 42.0 47.6 0.250 0.0184 0.628 0.0995
