#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:56+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 1.0, NumberOfHerds = 2.0, Seed = 9.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.008 0.0 0.0 0.0 2.8284 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.084 185.0 2567.1961 NaN NaN 15.4 243 32.1 33.0 0.00413 0.00101 0.00628 0.00296
2e+01 0.0 0.4034 196.7654 2555.9123 NaN NaN 20.3 429 44.5 47.8 0.111 0.0253 0.188 0.0839
3e+01 0.0 0.4958 197.8462 2409.9703 NaN NaN 18.1 336 37.5 39.1 0.196 0.0396 0.316 0.114
4e+01 0.4958 0.4958 104.3665 2429.4971 NaN NaN 18.9 367 38.7 39.8 0.392 0.158 0.318 0.119
5e+01 0.4958 0.4958 38.6686 2401.5841 NaN NaN 18.9 366 38.7 39.5 0.393 0.158 0.309 0.116
6e+01 0.479 0.4958 50.6986 2286.7481 NaN NaN 18.9 368 38.9 40.1 0.378 0.150 0.306 0.115
7e+01 0.4286 0.4958 43.1373 2324.5088 NaN NaN 19.1 374 39.3 40.9 0.349 0.133 0.296 0.110
8e+01 0.3697 0.4958 39.6778 2360.5895 NaN NaN 19.3 382 39.9 41.5 0.317 0.112 0.288 0.109
9e+01 0.3361 0.4958 39.4125 2304.9521 NaN NaN 19.5 390 40.3 42.6 0.296 0.0977 0.283 0.106
1e+02 0.1849 0.4958 108.2154 2436.4029 NaN NaN 18.4 349 37.8 40.2 0.261 0.0822 0.339 0.131
1e+02 0.2017 0.4958 51.292 2468.0556 NaN NaN 18.3 346 37.6 40.1 0.274 0.0912 0.356 0.139
1e+02 0.2101 0.4958 76.5306 2427.0865 NaN NaN 18.1 338 37.3 38.5 0.266 0.0868 0.346 0.137
1e+02 0.2353 0.4958 69.8827 2362.0784 NaN NaN 18.2 342 38.0 39.4 0.260 0.0834 0.338 0.131
1e+02 0.1849 0.4706 78.0244 2490.8292 NaN NaN 18.0 335 38.0 38.7 0.246 0.0799 0.175 0.133
2e+02 0.1765 0.4706 122.27 2379.8695 NaN NaN 18.0 333 38.1 39.0 0.241 0.0780 0.278 0.127
2e+02 0.1933 0.4622 107.8622 2382.3897 NaN NaN 18.0 334 38.1 39.4 0.237 0.0835 0.157 0.111
2e+02 0.2689 0.4874 126.7832 2470.0153 NaN NaN 18.3 345 38.8 41.1 0.273 0.0895 0.262 0.132
2e+02 0.2017 0.479 93.888 2379.7853 NaN NaN 18.0 333 37.9 39.4 0.254 0.0829 0.201 0.132
2e+02 0.2353 0.4706 86.724 2386.7814 NaN NaN 18.8 326 38.5 40.8 0.258 0.0887 0.151 0.115
2e+02 0.1849 0.4454 122.5197 2312.69 NaN NaN 20.0 286 37.8 39.7 0.243 0.0812 0.153 0.130
2e+02 0.1765 0.3782 98.3655 2315.8429 NaN NaN 21.3 256 38.4 39.7 0.206 0.0795 0.0831 0.113
2e+02 0.1513 0.3277 120.9678 2398.9162 NaN NaN 22.2 218 37.6 38.9 0.189 0.0791 0.129 0.0969
