#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:38+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 3.0, NumberOfHerds = 4.0, Seed = 16.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 4.4721 NaN NaN 25.3 0.00 25.3 25.3 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 1135.0 2526.2288 NaN NaN 25.8 0.714 27.0 27.3 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 1200.0 2476.0252 NaN NaN 26.2 0.655 27.2 27.5 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 1200.0 2337.2311 NaN NaN 26.8 0.667 27.7 28.0 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 1200.0 2423.8548 NaN NaN 27.6 0.903 28.6 28.9 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 1200.0 2471.0564 NaN NaN 28.8 1.32 30.0 30.6 0.00 0.00 0.00 0.00
6e+01 0.0 0.1339 1200.0 2507.8589 NaN NaN 30.1 4.39 33.7 36.9 0.0319 0.00738 0.0874 0.0560
7e+01 0.0 0.2362 1158.5201 2604.8803 NaN NaN 30.4 12.9 36.5 41.8 0.0327 0.00440 0.154 0.0887
8e+01 0.0 0.2126 1165.3657 2580.5653 NaN NaN 30.5 13.4 36.9 40.8 0.0540 0.0110 0.153 0.0861
9e+01 0.2598 0.2598 1139.1262 2631.7707 NaN NaN 30.6 22.7 39.3 40.5 0.192 0.107 0.171 0.0960
1e+02 0.2362 0.2598 1097.1745 2596.5799 NaN NaN 29.5 28.7 38.8 39.8 0.195 0.112 0.163 0.0889
1e+02 0.189 0.2598 1063.4405 2531.4632 NaN NaN 29.3 35.7 39.3 41.4 0.170 0.0878 0.163 0.0876
1e+02 0.1811 0.2598 1041.6103 2497.3917 NaN NaN 29.3 40.8 40.1 43.2 0.153 0.0717 0.158 0.0848
1e+02 0.2283 0.2598 1047.1255 2485.8844 NaN NaN 29.0 46.0 40.7 43.6 0.150 0.0668 0.162 0.0858
1e+02 0.1811 0.252 1032.567 2614.2179 NaN NaN 29.2 48.9 41.1 44.4 0.131 0.0531 0.155 0.0834
2e+02 0.1732 0.252 1039.2857 2587.1485 NaN NaN 29.5 45.2 40.9 45.0 0.116 0.0421 0.158 0.0883
2e+02 0.1732 0.2441 1054.9679 2583.7292 NaN NaN 29.6 54.7 42.3 47.5 0.0893 0.0265 0.122 0.101
2e+02 0.1811 0.2205 1050.8099 2526.4791 NaN NaN 29.3 60.9 42.2 47.6 0.135 0.0686 0.121 0.0964
2e+02 0.1496 0.1969 1027.5773 2539.8433 NaN NaN 29.4 58.9 42.3 47.6 0.0617 0.0159 0.137 0.0813
2e+02 0.1339 0.1969 1015.5842 2559.2742 NaN NaN 29.4 57.6 42.1 48.0 0.0599 0.0157 0.134 0.0826
2e+02 0.1575 0.2047 1057.7215 2415.1536 NaN NaN 29.5 54.7 41.9 47.7 0.0499 0.0110 0.137 0.0841
2e+02 0.1732 0.1969 1039.828 2681.1902 NaN NaN 30.4 48.7 41.8 47.3 0.0517 0.0111 0.139 0.0831
2e+02 0.1496 0.3701 1023.9239 2585.9997 NaN NaN 32.2 41.0 42.1 47.7 0.109 0.0246 0.245 0.120
2e+02 0.2126 0.4567 988.566 2542.1183 NaN NaN 33.0 43.6 42.2 47.4 0.194 0.0514 0.277 0.126
2e+02 0.2047 0.5039 967.3893 2657.9514 NaN NaN 34.2 57.7 46.3 48.1 0.161 0.0299 0.251 0.139
3e+02 0.315 0.4803 1022.4834 2588.5941 NaN NaN 33.9 47.4 42.2 47.4 0.237 0.0823 0.290 0.138
3e+02 0.3465 0.4331 937.0581 2578.5658 NaN NaN 33.3 47.0 41.5 47.9 0.185 0.0712 0.308 0.137
3e+02 0.3858 0.4488 945.9303 2579.7586 NaN NaN 33.6 59.3 43.3 47.7 0.194 0.0688 0.303 0.139
3e+02 0.3937 0.4488 951.974 2550.4839 NaN NaN 34.0 65.3 43.5 47.3 0.192 0.0638 0.310 0.142
3e+02 0.3543 0.4567 947.3735 2686.9277 NaN NaN 33.9 67.4 43.2 47.7 0.203 0.0761 0.311 0.158
3e+02 0.3543 0.4409 976.1504 2565.8671 NaN NaN 34.0 78.5 45.2 47.8 0.163 0.0449 0.303 0.159
3e+02 0.3386 0.4409 958.7584 2522.8854 NaN NaN 33.6 79.8 44.6 48.0 0.172 0.0542 0.298 0.157
3e+02 0.3307 0.4331 971.7368 2480.75 NaN NaN 33.6 87.6 45.6 47.8 0.169 0.0519 0.306 0.144
