#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:57+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 0.5, NumberOfHerds = 8.0, Seed = 19.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.02 0.0 0.0 0.0 2.2361 NaN NaN 29.9 0.00 29.9 29.9 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 380.0 2553.3711 NaN NaN 14.6 143 29.2 30.4 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2543.8541 NaN NaN 14.8 143 27.6 28.3 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2628.9124 NaN NaN 15.7 144 27.1 28.4 0.00 0.00 0.00 0.00
4e+01 0.0 0.1221 400.0 2763.6196 NaN NaN 18.7 139 32.4 36.9 0.0256 0.00725 0.0643 0.0463
5e+01 0.0 0.145 390.8254 2717.8227 NaN NaN 19.3 157 34.9 39.1 0.0228 0.00357 0.0964 0.0811
6e+01 0.0 0.2443 303.22 2738.3528 NaN NaN 19.9 175 36.6 41.4 0.0525 0.0107 0.188 0.114
7e+01 0.0 0.2443 316.2774 2769.242 NaN NaN 20.1 181 37.8 42.4 0.0620 0.0153 0.175 0.101
8e+01 0.0 0.2443 314.0748 2718.4469 NaN NaN 19.9 176 37.3 39.9 0.0695 0.0184 0.181 0.106
9e+01 0.0 0.2443 294.593 2652.3253 NaN NaN 19.7 173 36.3 42.0 0.0407 0.00591 0.184 0.110
1e+02 0.1069 0.2443 269.154 2561.247 NaN NaN 18.5 208 37.8 41.3 0.0921 0.0293 0.195 0.122
1e+02 0.2366 0.2443 173.3008 2675.0639 NaN NaN 16.4 260 38.7 41.7 0.134 0.0575 0.198 0.126
