#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:39+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 16.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 4.4721 NaN NaN 22.9 0.00 22.9 22.9 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 755.0 2526.2288 NaN NaN 24.0 1.18 25.5 25.9 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 800.0 2476.0252 NaN NaN 24.4 1.15 25.8 26.1 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 800.0 2337.2311 NaN NaN 25.0 1.32 26.3 26.8 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 800.0 2423.8548 NaN NaN 25.9 1.74 27.2 27.7 0.00 0.00 0.00 0.00
5e+01 0.0 0.0157 800.0 2471.0564 NaN NaN 27.3 4.96 30.8 33.1 0.000906 0.000104 -0.0100 0.0128
6e+01 0.0 0.2441 751.8434 2507.8589 NaN NaN 28.5 23.9 36.7 43.1 0.0338 0.00399 0.164 0.0907
7e+01 0.0 0.2126 721.4706 2604.8803 NaN NaN 27.9 24.6 36.0 42.8 0.0278 0.00307 0.150 0.0892
8e+01 0.0 0.2047 716.4877 2580.5653 NaN NaN 27.6 31.1 37.2 42.3 0.0257 0.00266 0.144 0.0858
9e+01 0.2205 0.2441 712.7712 2631.7707 NaN NaN 27.8 50.1 39.8 44.5 0.133 0.0591 0.171 0.0970
1e+02 0.2362 0.2441 640.1877 2596.5799 NaN NaN 27.8 61.1 41.0 45.4 0.193 0.119 0.163 0.0915
1e+02 0.2441 0.2441 594.7009 2531.4632 NaN NaN 27.7 67.0 41.0 45.9 0.190 0.115 0.161 0.0921
1e+02 0.2283 0.2441 627.4076 2497.3917 NaN NaN 25.1 155 41.3 45.5 0.186 0.112 0.160 0.0907
1e+02 0.2441 0.2441 616.0587 2485.8844 NaN NaN 22.7 245 42.6 46.4 0.205 0.135 0.181 0.108
1e+02 0.2441 0.2441 629.1966 2614.2179 NaN NaN 23.0 254 43.3 46.8 0.237 0.176 0.163 0.0945
2e+02 0.2441 0.2441 576.524 2587.1485 NaN NaN 23.1 261 43.9 46.9 0.234 0.172 0.181 0.107
2e+02 0.2441 0.2441 567.6475 2583.7292 NaN NaN 22.5 307 45.3 48.1 0.240 0.180 0.163 0.0941
2e+02 0.2441 0.2441 538.8223 2526.4791 NaN NaN 20.2 373 45.9 50.5 0.240 0.180 0.164 0.0963
2e+02 0.2441 0.2441 444.5481 2539.8433 NaN NaN 18.7 394 45.4 47.1 0.240 0.180 0.161 0.0948
2e+02 0.2441 0.2441 419.989 2559.2742 NaN NaN 18.7 395 45.3 48.9 0.238 0.177 0.157 0.0932
2e+02 0.2441 0.2441 407.2917 2415.1536 NaN NaN 18.7 395 45.2 48.9 0.239 0.179 0.174 0.106
2e+02 0.2441 0.2441 554.5674 2681.1902 NaN NaN 18.5 387 45.2 46.0 0.234 0.172 0.208 0.138
2e+02 0.2441 0.2441 550.1657 2585.9997 NaN NaN 18.6 396 46.1 47.3 0.230 0.166 0.158 0.0912
2e+02 0.2441 0.2441 543.1667 2542.1183 NaN NaN 18.5 390 45.1 49.3 0.234 0.171 0.195 0.125
2e+02 0.2441 0.2441 525.5144 2657.9514 NaN NaN 18.5 392 45.5 48.3 0.241 0.181 0.158 0.0928
