#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:39+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 0.5, NumberOfHerds = 4.0, Seed = 6.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004 0.0 0.0 0.0 4.1231 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 185.0 2573.7025 NaN NaN 4.45 71.2 20.4 20.7 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 200.0 2475.4365 NaN NaN 5.15 80.2 20.6 21.0 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 200.0 2526.3372 NaN NaN 9.43 108 21.4 21.9 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 200.0 2461.7088 NaN NaN 6.26 114 24.5 25.5 0.00 0.00 0.00 0.00
5e+01 0.0 0.0078 200.0 2598.8793 NaN NaN 7.63 170 30.2 32.2 0.00 0.00 0.00 0.00
6e+01 0.0 0.1719 133.0191 2602.6914 NaN NaN 8.43 207 33.5 36.4 0.0441 0.00973 0.114 0.0689
7e+01 0.0 0.1875 110.4591 2585.8651 NaN NaN 13.0 213 34.8 37.4 0.0546 0.0126 0.139 0.0871
8e+01 0.0 0.1875 114.5407 2491.7276 NaN NaN 14.1 213 34.6 37.8 0.0631 0.0170 0.136 0.0836
9e+01 0.0 0.2109 112.3142 2515.1841 NaN NaN 17.8 182 35.5 37.5 0.0745 0.0216 0.146 0.0872
1e+02 0.0 0.2188 111.3662 2533.0013 NaN NaN 19.6 157 35.5 37.4 0.0807 0.0239 0.142 0.0837
1e+02 0.0 0.2266 108.6836 2612.7463 NaN NaN 19.5 157 35.2 37.3 0.0874 0.0266 0.139 0.0807
1e+02 0.0 0.2422 108.9088 2589.3785 NaN NaN 19.1 154 34.8 36.5 0.0952 0.0287 0.144 0.0799
1e+02 0.0 0.2578 108.0536 2497.3471 NaN NaN 14.1 224 35.6 36.8 0.103 0.0308 0.144 0.0761
1e+02 0.0 0.2578 110.428 2593.9067 NaN NaN 9.03 237 35.1 36.6 0.103 0.0309 0.142 0.0735
2e+02 0.0312 0.2578 109.5008 2554.2148 NaN NaN 9.31 252 36.3 37.3 0.110 0.0360 0.151 0.0777
2e+02 0.0781 0.2578 28.4582 2548.4433 NaN NaN 9.34 253 36.4 37.1 0.118 0.0425 0.169 0.0918
2e+02 0.0703 0.2578 16.1389 2504.5432 NaN NaN 9.45 259 36.7 37.7 0.118 0.0423 0.166 0.0932
2e+02 0.0703 0.2578 22.3372 2587.1402 NaN NaN 9.51 263 37.1 38.9 0.117 0.0416 0.172 0.0964
2e+02 0.0703 0.2578 22.8288 2554.3488 NaN NaN 9.60 268 37.4 39.7 0.113 0.0386 0.180 0.104
2e+02 0.0859 0.2578 22.6794 2549.433 NaN NaN 9.61 268 37.2 39.6 0.117 0.0422 0.186 0.108
2e+02 0.1172 0.2578 24.3747 2527.1626 NaN NaN 9.69 273 37.7 40.5 0.121 0.0446 0.182 0.103
2e+02 0.1562 0.2578 27.6984 2612.6891 NaN NaN 9.88 284 38.6 41.7 0.128 0.0489 0.178 0.102
2e+02 0.1562 0.2578 25.2929 2595.4026 NaN NaN 9.90 285 39.0 40.5 0.124 0.0468 0.172 0.0954
2e+02 0.1562 0.2578 29.9577 2622.7418 NaN NaN 10.2 301 40.3 42.0 0.119 0.0435 0.175 0.0990
3e+02 0.1484 0.2578 36.1435 2641.8722 NaN NaN 10.4 316 41.5 44.7 0.111 0.0382 0.171 0.0941
3e+02 0.125 0.25 19.643 2528.9298 NaN NaN 10.5 319 41.5 45.5 0.0924 0.0278 0.167 0.0900
3e+02 0.1172 0.2422 26.2278 2584.2218 NaN NaN 10.5 323 41.7 46.5 0.0762 0.0212 0.162 0.0930
3e+02 0.0938 0.1953 26.0735 2556.4047 NaN NaN 10.6 327 42.2 46.9 0.0501 0.0120 0.136 0.0835
3e+02 0.0938 0.1953 36.13 2724.4103 NaN NaN 10.5 324 41.4 46.7 0.0453 0.00926 0.135 0.0842
3e+02 0.0938 0.2031 30.4389 2674.8974 NaN NaN 10.5 325 41.9 47.5 0.0439 0.00906 0.134 0.0837
3e+02 0.0859 0.1953 24.6595 2577.6261 NaN NaN 10.5 325 41.6 47.6 0.0397 0.00752 0.127 0.0874
3e+02 0.0781 0.1953 35.9558 2590.0211 NaN NaN 10.5 320 41.3 46.7 0.0380 0.00692 0.124 0.0860
3e+02 0.0938 0.1953 33.2005 2644.9691 NaN NaN 10.5 322 41.1 47.2 0.0393 0.00757 0.135 0.0879
3e+02 0.0938 0.1953 34.439 2611.4877 NaN NaN 10.5 322 40.8 46.9 0.0368 0.00649 0.122 0.0826
