#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:34+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 0.5, NumberOfHerds = 2.0, Seed = 15.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 1.4142 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 95.0 2667.3072 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 100.0 2577.3809 NaN NaN 0.974 18.8 0.00 20.3 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 100.0 2510.924 NaN NaN 10.8 115 21.9 22.8 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 100.0 2500.8051 NaN NaN 12.1 143 24.7 25.7 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 100.0 2425.8081 NaN NaN 13.9 190 28.8 30.3 0.00 0.00 0.00 0.00
6e+01 0.0 0.121 54.9793 2429.939 NaN NaN 15.3 231 32.3 35.0 0.0270 0.00570 0.0741 0.0431
7e+01 0.0 0.1371 18.2652 2440.1482 NaN NaN 15.5 236 32.6 36.4 0.0305 0.00605 0.0883 0.0506
8e+01 0.0 0.1613 15.8559 2446.7978 NaN NaN 15.5 238 33.1 36.3 0.0342 0.00671 0.0992 0.0561
9e+01 0.0 0.1452 10.5957 2497.8383 NaN NaN 15.4 236 32.8 36.4 0.0296 0.00536 0.0999 0.0603
1e+02 0.0 0.1452 17.9835 2414.0897 NaN NaN 15.4 237 32.9 36.5 0.0282 0.00492 0.100 0.0599
1e+02 0.0 0.1452 8.9824 2518.9785 NaN NaN 15.2 230 32.8 35.6 0.0254 0.00419 0.0969 0.0596
1e+02 0.0 0.1452 17.4709 2415.222 NaN NaN 15.3 233 33.2 36.3 0.0254 0.00362 0.108 0.0659
1e+02 0.0 0.121 13.9327 2456.8595 NaN NaN 15.0 223 32.3 34.9 0.0154 0.00211 0.0718 0.0463
1e+02 0.0 0.1129 14.9719 2598.6664 NaN NaN 15.0 223 32.3 35.5 0.0154 0.00197 0.0759 0.0484
2e+02 0.0 0.0887 12.5501 2546.1112 NaN NaN 14.7 216 31.6 34.9 0.0124 0.00147 0.0616 0.0384
2e+02 0.0 0.0968 14.0018 2542.1836 NaN NaN 14.8 218 31.8 35.1 0.0138 0.00152 0.0730 0.0458
2e+02 0.0 0.0968 18.496 2511.0987 NaN NaN 14.7 214 31.7 35.1 0.0116 0.00127 0.0623 0.0387
2e+02 0.0 0.0887 18.1917 2534.7095 NaN NaN 14.7 216 31.6 35.0 0.0104 0.00111 0.0637 0.0436
2e+02 0.0 0.0887 16.6401 2574.5351 NaN NaN 14.7 215 31.7 34.8 0.0104 0.00112 0.0608 0.0396
2e+02 0.0 0.1048 19.1079 2608.0188 NaN NaN 14.8 217 32.1 34.8 0.0123 0.00132 0.0685 0.0425
2e+02 0.0 0.1129 14.3579 2454.616 NaN NaN 14.8 219 32.3 35.3 0.0136 0.00148 0.0730 0.0449
2e+02 0.0 0.0887 10.0302 2506.8231 NaN NaN 14.6 212 31.5 35.4 0.0115 0.00125 0.0582 0.0350
2e+02 0.0 0.0887 17.0236 2593.7773 NaN NaN 14.6 214 31.5 36.1 0.0105 0.00115 0.0618 0.0420
