#####################################################################
# Alchemist log file - simulation started at: 2024-04-22T08:39+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 1.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004885589795766698 0.0 0.0 0.0 1.4142 0.0014912749861560454 0.0 25.369756674745346 0.0 25.369756674745346 25.369756674745346 0.0 0.0 0.0 0.0
10.004885589795766 0.0 0.0 750.0 2541.3547 0.001810453486195837 2.345015328170098E-6 24.94854993493708 2.6184965114504717 26.74864041722206 27.03624555407025 0.0 0.0 0.0 0.0
20.004885589795766 0.0 0.0 800.0 2384.0842 0.0025395596166180945 4.459433034573717E-6 25.34534217157622 2.9667999110966146 27.086550286279724 27.4775939220229 0.0 0.0 0.0 0.0
30.004885589795766 0.0 0.0 800.0 2456.1984 0.004283119943905357 1.3414061453236504E-5 25.978743437994343 3.7924669226642154 28.052324567659713 28.324833101131162 0.0 0.0 0.0 0.0
40.00488558979576 0.0 0.0 800.0 2544.0926 0.010135295122177758 9.412772964057919E-5 27.072919429432332 6.124436653172273 29.68035834928665 30.910850616904316 0.0 0.0 0.0 0.0
50.00488558979576 0.0 0.104 775.878 2557.6492 0.02717798978054058 0.0015047097381461966 28.37195515689668 10.312218227748204 32.54551837591986 35.73635241123255 0.014448372261643245 0.0017163971336547467 0.07239865130563782 0.044724083738733225
60.00488558979576 0.0 0.096 713.5077 2556.8373 0.02202634896683574 0.0012139356245465522 28.261412737431762 6.722812276384452 32.43133834033949 35.240591520141365 0.012564954995624187 0.0013835273805588644 0.06527932709319516 0.03926279373938184
70.00488558979576 0.0 0.088 719.4699 2606.6254 0.019444349077353425 0.0010842180652656183 27.982188638260407 6.098229194702049 32.12571377524596 34.68351338614603 0.010104528752326862 0.0010691982204229205 0.05703308028513705 0.03496081986577165
80.00488558979576 0.0 0.088 712.9711 2594.7296 0.02079163775509189 0.0012411508560215498 28.003804989697986 7.239113873321713 32.01353634226334 35.36212255332261 0.009851729533538143 0.0010145485275174545 0.05934233176855216 0.03891888294619335
90.00488558979576 0.0 0.072 711.0041 2563.5657 0.018090104230147237 0.0010059961086000247 28.050414940174417 5.003504891365264 31.643251771119232 35.18208075664675 0.008065927908012522 8.457450376765682E-4 0.04803171336230122 0.03171853214514403
100.00488558979576 0.0 0.088 716.9461 2557.2628 0.024168822262994254 0.0012131623114304383 28.93682649028289 4.584164980953159 31.975798869432822 35.73522339848951 0.009805604275554733 0.0010048030253473105 0.059269734153818636 0.039299912107404085
110.00488558979576 0.0 0.096 717.6423 2577.9797 0.025475732956089348 0.0013813359036151938 29.091673078798305 4.2902529593060175 32.235931400640645 36.11703105623781 0.011496676581710226 0.0011482536755272514 0.06685941634435558 0.0424016876727559
120.00488558979576 0.0 0.096 716.7455 2482.2989 0.021604936723148768 0.0020802044086928096 27.60633210504775 8.435561257305954 32.28584544246555 36.56044421300928 0.010631791455982132 0.0010733332819748223 0.06934545964188622 0.04821081720671299
130.00488558979578 0.0 0.088 711.4172 2527.52 0.021183498763874452 0.001983333571376897 27.312417623944725 10.048819453136886 32.241815371000165 36.602381013111 0.009668116957250767 9.76634762460579E-4 0.06497638211064327 0.046325295912889995
140.00488558979578 0.0 0.096 717.5033 2507.7296 0.02192687778513821 0.0023165682396404253 26.771679693890107 12.360660995280169 32.63514737783213 36.458979206114094 0.01136203490033063 0.0011212151273950115 0.07279949076224204 0.04999676287670587
150.00488558979578 0.0 0.12 721.8029 2498.1667 0.02890146442648933 0.003944730325631603 26.621844028622174 17.000581409402265 33.738666907866794 37.6639375868434 0.013107489872552992 0.0012701581066222511 0.08755466168004228 0.05970973739109078
160.00488558979578 0.0 0.112 714.1412 2523.3022 0.029600882314015694 0.004058239479536062 26.666750790211587 17.404825789370985 33.548266639155464 37.49276389024341 0.013082810288420024 0.001265318039630855 0.08412172672465228 0.056344881301420666
170.00488558979578 0.0 0.136 726.0531 2515.3592 0.035244031137827835 0.006995331877043108 26.900577935570794 18.283567334900546 33.72731549676106 39.63121513479098 0.014812113191041134 0.0014050799296916891 0.09793531487791447 0.06435528958194447
180.00488558979578 0.0 0.152 716.0485 2534.1021 0.03581703120919576 0.0073562648072223475 27.05446782411872 17.0141305648489 34.137774397815214 39.614196372881125 0.016557812423198422 0.0015418703491162653 0.1096818235292021 0.07154308941199079
190.00488558979578 0.0 0.152 719.0383 2596.8184 0.04081748999301265 0.00986688153021034 27.43732277323368 18.056506280482573 34.46515527400919 40.51789589578074 0.01661088700780012 0.001551836700946653 0.10962373168066254 0.07071531939248847
200.00488558979578 0.0 0.16 715.8575 2586.9789 0.04120207073136675 0.009227553279982134 27.91145306377561 16.806073098132284 34.33726512932823 39.99966620765316 0.01755005498204794 0.0016302186736108612 0.11250865591990537 0.07048177252181805
210.00488558979578 0.0 0.152 712.4658 2516.9257 0.041151996389391474 0.009006348343713078 28.055858911694187 17.006503848159642 33.905667610195856 40.67034418002847 0.01668589407142511 0.0015659834601973446 0.10652752804634154 0.06731209850198706
220.00488558979578 0.0 0.144 709.7576 2513.3632 0.03168024062268371 0.005478912305325828 27.351490008423628 14.994070947610256 33.483397438278715 38.378220537985484 0.015914923743127016 0.001518368097370695 0.10365061373258815 0.06836093988414697
