#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T14:57+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 2.0, Seed = 9.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.008 0.0 0.0 0.0 2.8284 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 375.0 2567.1961 NaN NaN 16.1 266 33.0 33.8 0.00 0.00 0.00 0.00
2e+01 0.4118 0.4958 383.2099 2555.9123 NaN NaN 19.1 375 39.2 41.4 0.236 0.0587 0.373 0.149
3e+01 0.4706 0.4958 335.1825 2409.9703 NaN NaN 19.8 401 40.5 42.0 0.264 0.0732 0.339 0.127
4e+01 0.4958 0.4958 304.4195 2429.4971 NaN NaN 21.0 452 43.0 46.1 0.372 0.147 0.335 0.129
5e+01 0.4958 0.4958 170.1969 2401.5841 NaN NaN 21.1 456 43.3 45.2 0.460 0.220 0.324 0.124
6e+01 0.4958 0.4958 138.3071 2286.7481 NaN NaN 21.0 452 43.4 46.0 0.480 0.238 0.313 0.120
7e+01 0.4958 0.4958 102.3779 2324.5088 NaN NaN 21.0 454 43.0 47.1 0.473 0.233 0.301 0.114
8e+01 0.4958 0.4958 92.2892 2360.5895 NaN NaN 21.6 433 42.8 44.8 0.469 0.228 0.294 0.113
9e+01 0.4958 0.4958 103.1758 2304.9521 NaN NaN 23.9 360 42.1 43.3 0.460 0.219 0.327 0.129
1e+02 0.4958 0.4958 201.0806 2436.4029 NaN NaN 24.9 287 40.8 41.4 0.433 0.195 0.377 0.154
1e+02 0.4874 0.4958 176.0385 2468.0556 NaN NaN 26.7 222 40.7 41.5 0.422 0.186 0.373 0.152
1e+02 0.4958 0.4958 178.2996 2427.0865 NaN NaN 28.1 174 40.7 41.1 0.427 0.189 0.364 0.152
1e+02 0.4958 0.4958 169.9253 2362.0784 NaN NaN 29.9 108 40.6 40.8 0.439 0.200 0.354 0.144
1e+02 0.479 0.4958 153.0747 2490.8292 NaN NaN 30.5 92.8 40.7 41.0 0.436 0.201 0.348 0.144
2e+02 0.4706 0.4958 160.9108 2379.8695 NaN NaN 30.5 88.6 40.7 41.6 0.433 0.201 0.369 0.153
2e+02 0.4622 0.4958 176.297 2382.3897 NaN NaN 30.6 86.5 40.8 41.3 0.420 0.192 0.360 0.150
2e+02 0.437 0.4958 193.0592 2470.0153 NaN NaN 30.9 85.4 41.5 42.9 0.410 0.186 0.346 0.143
2e+02 0.4286 0.4958 241.0752 2379.7853 NaN NaN 30.7 77.9 40.9 41.4 0.399 0.176 0.345 0.144
2e+02 0.3866 0.4958 208.6649 2386.7814 NaN NaN 30.9 76.2 41.3 42.2 0.373 0.166 0.277 0.138
2e+02 0.3613 0.4958 255.4979 2312.69 NaN NaN 30.9 71.1 41.0 41.8 0.364 0.160 0.350 0.139
2e+02 0.4118 0.479 210.7098 2315.8429 NaN NaN 31.2 69.5 41.4 42.3 0.364 0.164 0.256 0.145
