#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:18+0000 #
#####################################################################
#
# Algorithm = ff_linpro_ac, CamHerdRatio = 3.0, NumberOfHerds = 2.0, Seed = 12.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.0006 0.0 0.0 0.0 0.111 NaN NaN 24.3 0.00 24.3 24.3 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 565.0 2585.715 NaN NaN 22.4 2.19 24.1 24.3 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 600.0 2485.2908 NaN NaN 22.6 2.32 24.4 24.8 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 600.0 2416.6242 NaN NaN 23.2 3.05 25.3 25.9 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 600.0 2368.839 NaN NaN 24.3 5.07 27.0 28.0 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 600.0 2401.784 NaN NaN 26.0 9.98 29.9 31.3 0.00 0.00 0.00 0.00
6e+01 0.0 0.4153 592.6261 2444.2352 NaN NaN 29.2 28.3 36.2 38.9 0.158 0.0360 0.258 0.109
7e+01 0.0 0.4831 561.0444 2383.5997 NaN NaN 29.8 26.5 36.5 38.3 0.182 0.0386 0.263 0.102
8e+01 0.0 0.4831 553.1683 2406.6286 NaN NaN 28.8 33.6 35.8 37.6 0.191 0.0397 0.259 0.103
9e+01 0.0 0.5 544.4038 2335.0977 NaN NaN 28.8 49.1 37.0 38.9 0.195 0.0389 0.211 0.123
1e+02 0.0 0.5 557.616 2366.5073 NaN NaN 29.0 61.2 38.2 40.0 0.190 0.0372 0.189 0.132
1e+02 0.0 0.4831 549.0797 2398.6875 NaN NaN 28.6 60.4 37.9 39.4 0.188 0.0375 0.228 0.113
1e+02 0.2881 0.4661 549.3535 2333.9247 NaN NaN 29.1 70.8 39.5 41.6 0.266 0.0957 0.274 0.117
1e+02 0.4576 0.5 548.4542 2391.3495 NaN NaN 30.3 92.4 41.8 45.0 0.317 0.116 0.242 0.129
1e+02 0.4237 0.4915 531.7814 2400.9971 NaN NaN 30.2 95.6 42.3 44.7 0.305 0.109 0.213 0.131
2e+02 0.4237 0.5 545.1931 2374.2691 NaN NaN 29.5 149 43.5 46.7 0.277 0.0907 0.193 0.146
2e+02 0.4322 0.4915 532.7252 2401.3392 NaN NaN 27.0 248 44.1 46.7 0.286 0.0994 0.335 0.131
2e+02 0.4831 0.5 529.0883 2395.8614 NaN NaN 24.0 381 45.7 48.6 0.315 0.111 0.321 0.131
2e+02 0.4915 0.5 449.4359 2336.3244 NaN NaN 21.4 454 45.8 48.5 0.353 0.140 0.336 0.145
2e+02 0.4576 0.5 455.6234 2362.2317 NaN NaN 20.7 438 44.4 48.1 0.351 0.141 0.337 0.134
2e+02 0.4661 0.5 500.9416 2341.7746 NaN NaN 20.9 447 45.2 48.5 0.361 0.143 0.268 0.105
2e+02 0.4746 0.5 489.6526 2301.3113 NaN NaN 21.0 451 45.2 48.2 0.353 0.148 0.322 0.128
2e+02 0.4661 0.5 534.1735 2374.0539 NaN NaN 21.0 450 45.7 48.4 0.353 0.146 0.342 0.148
2e+02 0.4237 0.5 525.3168 2355.2726 NaN NaN 20.7 439 45.3 48.3 0.343 0.143 0.327 0.128
2e+02 0.4831 0.5 521.6578 2382.0524 NaN NaN 21.2 457 45.8 48.5 0.350 0.140 0.322 0.124
3e+02 0.5 0.5 505.8588 2459.4028 NaN NaN 21.5 469 45.6 48.5 0.388 0.159 0.349 0.143
3e+02 0.4746 0.5 536.6586 2311.0117 NaN NaN 21.2 456 45.7 48.5 0.375 0.150 0.340 0.143
3e+02 0.5 0.5 431.6469 2425.102 NaN NaN 21.4 465 45.4 48.4 0.352 0.135 0.318 0.130
3e+02 0.4831 0.5 435.5624 2383.8055 NaN NaN 21.6 473 45.6 48.3 0.291 0.0878 0.332 0.132
3e+02 0.4492 0.5 470.4295 2446.6335 NaN NaN 21.7 478 45.5 48.4 0.245 0.0651 0.344 0.163
3e+02 0.4153 0.4746 409.557 2473.2408 NaN NaN 22.2 497 46.5 48.5 0.233 0.0677 0.227 0.236
3e+02 0.3644 0.4746 465.772 2385.2233 NaN NaN 21.8 481 45.9 48.5 0.229 0.0620 0.245 0.239
3e+02 0.4153 0.4915 447.5118 2379.0851 NaN NaN 21.7 477 45.7 48.5 0.247 0.0684 0.338 0.140
3e+02 0.4322 0.4746 502.6522 2405.3834 NaN NaN 21.8 482 46.2 48.3 0.243 0.0720 0.303 0.147
3e+02 0.3898 0.5 454.6955 2410.2221 NaN NaN 23.1 458 46.8 48.7 0.185 0.0409 0.333 0.166
4e+02 0.4237 0.4831 503.6249 2305.6879 NaN NaN 24.2 419 46.7 48.8 0.199 0.0487 0.305 0.126
