#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:31+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 1.0, NumberOfHerds = 2.0, Seed = 15.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 1.4142 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 190.0 2667.3072 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 200.0 2577.3809 NaN NaN 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 200.0 2510.924 NaN NaN 3.93 64.9 20.3 20.8 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 200.0 2500.8051 NaN NaN 20.6 7.29 21.6 21.9 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 200.0 2425.8081 NaN NaN 22.6 2.18 24.5 24.9 0.00 0.00 0.00 0.00
6e+01 0.0 0.0 200.0 2429.939 NaN NaN 24.9 11.9 28.9 29.8 0.00 0.00 0.00 0.00
7e+01 0.0 0.4919 189.4057 2440.1482 NaN NaN 28.1 49.4 36.3 39.6 0.197 0.0404 0.281 0.106
8e+01 0.0 0.4677 199.0879 2446.7978 NaN NaN 26.5 177 41.2 46.5 0.138 0.0252 0.223 0.0841
9e+01 0.0 0.2984 173.3106 2497.8383 NaN NaN 16.8 283 36.7 41.2 0.0443 0.00510 0.207 0.105
1e+02 0.0 0.3226 170.6623 2414.0897 NaN NaN 16.5 286 36.5 39.7 0.107 0.0259 0.207 0.102
1e+02 0.0 0.3871 154.3554 2518.9785 NaN NaN 16.7 293 36.1 38.0 0.153 0.0354 0.236 0.103
1e+02 0.0 0.4919 157.9676 2415.222 NaN NaN 17.5 321 37.2 39.2 0.187 0.0373 0.216 0.111
1e+02 0.0 0.4839 149.0146 2456.8595 NaN NaN 17.4 317 37.1 38.6 0.181 0.0356 0.239 0.109
1e+02 0.0 0.4597 125.29 2598.6664 NaN NaN 17.5 321 37.6 39.5 0.164 0.0324 0.246 0.112
2e+02 0.0 0.4355 159.8649 2546.1112 NaN NaN 17.0 303 36.3 38.7 0.159 0.0352 0.218 0.102
2e+02 0.0 0.4919 163.1886 2542.1836 NaN NaN 18.4 355 40.0 42.3 0.159 0.0294 0.161 0.136
2e+02 0.0 0.3871 164.6995 2511.0987 NaN NaN 17.1 307 37.2 38.8 0.142 0.0315 0.204 0.102
2e+02 0.0 0.3952 151.0689 2534.7095 NaN NaN 17.5 323 38.6 40.1 0.132 0.0289 0.188 0.102
2e+02 0.0 0.3306 161.2567 2574.5351 NaN NaN 16.7 291 35.6 36.8 0.125 0.0325 0.182 0.0861
2e+02 0.1452 0.4435 158.8275 2608.0188 NaN NaN 18.0 341 38.3 41.0 0.185 0.0584 0.176 0.115
2e+02 0.3306 0.4919 80.6947 2454.616 NaN NaN 19.0 381 40.9 43.6 0.285 0.114 0.322 0.126
2e+02 0.2903 0.4677 58.466 2506.8231 NaN NaN 19.1 382 41.2 43.8 0.262 0.106 0.321 0.131
2e+02 0.2419 0.4194 79.747 2593.7773 NaN NaN 18.4 355 40.2 42.5 0.230 0.102 0.285 0.126
2e+02 0.2258 0.3952 106.0481 2653.7565 NaN NaN 18.3 356 40.7 42.7 0.210 0.0952 0.270 0.126
