#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:30+0000 #
#####################################################################
#
# Algorithm = ff_linpro_ac, CamHerdRatio = 2.0, NumberOfHerds = 8.0, Seed = 14.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.007 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1e+01 0.0 0.1231 1500.0 2477.3004 NaN NaN 28.2 14.1 36.5 38.5 0.0422 0.0149 0.0691 0.0419
2e+01 0.1231 0.1231 1548.396 2518.3721 NaN NaN 28.9 22.0 39.5 41.7 0.0585 0.0247 0.0968 0.0681
3e+01 0.1231 0.1231 1518.7451 2572.8907 NaN NaN 29.8 25.5 40.7 42.4 0.0931 0.0627 0.0991 0.0724
4e+01 0.1231 0.2923 1458.5064 2611.4495 NaN NaN 30.7 25.6 39.5 42.1 0.119 0.0347 0.211 0.119
5e+01 0.3077 0.3615 1302.9565 2750.633 NaN NaN 32.0 29.6 39.4 40.7 0.177 0.0584 0.293 0.157
6e+01 0.3615 0.4923 1218.862 2707.7453 NaN NaN 33.3 29.9 39.8 41.4 0.249 0.0761 0.386 0.163
7e+01 0.3462 0.4923 1030.3138 2649.9403 NaN NaN 33.4 27.6 39.3 41.3 0.224 0.0633 0.393 0.170
8e+01 0.4385 0.4923 1047.4507 2608.4081 NaN NaN 33.5 31.5 39.7 42.7 0.222 0.0581 0.383 0.162
9e+01 0.4692 0.4923 1043.7557 2719.5278 NaN NaN 33.6 36.7 40.5 42.3 0.206 0.0502 0.387 0.167
1e+02 0.4692 0.4923 989.1571 2699.8873 NaN NaN 33.4 38.2 40.3 43.0 0.210 0.0519 0.391 0.169
1e+02 0.4615 0.4923 977.44 2745.2004 NaN NaN 33.4 38.6 40.1 43.4 0.170 0.0312 0.385 0.165
1e+02 0.4538 0.5923 969.3569 2675.2722 NaN NaN 34.1 36.3 40.5 44.4 0.214 0.0458 0.369 0.198
1e+02 0.4615 0.6077 895.4942 2581.0223 NaN NaN 34.6 33.5 40.4 44.5 0.185 0.0258 0.465 0.154
1e+02 0.4462 0.6077 881.3692 2775.2113 NaN NaN 35.0 28.7 40.7 45.6 0.165 0.0204 0.458 0.151
2e+02 0.4385 0.6923 866.8953 2653.7355 NaN NaN 35.4 27.6 40.5 44.8 0.182 0.0187 0.509 0.140
2e+02 0.4385 0.7385 803.9698 2701.6181 NaN NaN 35.7 28.4 40.3 46.0 0.201 0.0167 0.553 0.127
2e+02 0.5462 0.7308 800.9752 2772.8115 NaN NaN 36.0 27.4 40.9 44.6 0.200 0.0171 0.557 0.132
2e+02 0.5231 0.7538 822.4726 2674.0354 NaN NaN 36.7 30.6 42.2 46.7 0.218 0.0201 0.562 0.121
2e+02 0.6385 0.7538 812.1629 2694.1916 NaN NaN 36.7 25.4 40.9 43.8 0.269 0.0452 0.567 0.128
2e+02 0.6923 0.7462 670.1728 2631.2054 NaN NaN 36.7 23.8 40.6 44.7 0.298 0.0625 0.566 0.125
2e+02 0.7154 0.7538 644.9834 2588.7345 NaN NaN 36.6 22.4 40.2 44.4 0.299 0.0630 0.568 0.129
2e+02 0.7077 0.7462 652.449 2568.7089 NaN NaN 36.7 22.1 40.3 44.5 0.299 0.0650 0.566 0.127
2e+02 0.6923 0.7462 635.8579 2585.4823 NaN NaN 36.8 22.4 40.6 46.9 0.291 0.0620 0.557 0.128
2e+02 0.6846 0.7538 670.6523 2666.6188 NaN NaN 36.8 21.3 41.1 44.2 0.293 0.0631 0.558 0.126
3e+02 0.6692 0.7308 618.8861 2597.9866 NaN NaN 37.0 22.0 41.4 45.0 0.289 0.0632 0.549 0.131
3e+02 0.6615 0.7308 668.8124 2680.9813 NaN NaN 37.0 21.3 41.1 47.2 0.291 0.0629 0.554 0.133
3e+02 0.6538 0.7154 649.6442 2667.4421 NaN NaN 37.3 20.2 41.8 47.3 0.279 0.0606 0.546 0.137
3e+02 0.6308 0.7231 625.3436 2577.3418 NaN NaN 37.2 22.8 41.4 48.0 0.265 0.0514 0.549 0.134
3e+02 0.6462 0.7231 639.5614 2648.759 NaN NaN 37.2 24.7 41.8 47.9 0.241 0.0397 0.545 0.134
3e+02 0.6308 0.7231 667.2141 2614.3026 NaN NaN 37.1 25.4 41.5 47.8 0.227 0.0341 0.541 0.137
3e+02 0.6462 0.7154 648.0749 2569.4142 NaN NaN 37.1 26.9 41.2 48.0 0.223 0.0304 0.535 0.135
3e+02 0.6615 0.7385 672.8005 2586.6027 NaN NaN 37.2 27.7 42.0 47.1 0.276 0.0420 0.543 0.133
3e+02 0.6154 0.7385 637.9933 2497.2817 NaN NaN 37.3 29.3 42.3 48.7 0.216 0.0258 0.548 0.132
3e+02 0.6462 0.7308 613.6739 2549.305 NaN NaN 37.2 27.0 41.5 46.5 0.222 0.0266 0.537 0.126
4e+02 0.6385 0.7 610.1348 2559.9078 NaN NaN 37.2 28.1 41.8 46.8 0.223 0.0262 0.528 0.135
4e+02 0.6231 0.7077 644.6572 2741.8025 NaN NaN 37.2 28.2 41.7 47.6 0.244 0.0354 0.528 0.132
4e+02 0.6615 0.7231 663.0905 2624.352 NaN NaN 37.7 31.5 43.3 46.7 0.257 0.0361 0.523 0.126
4e+02 0.6154 0.7154 655.6891 2641.4242 NaN NaN 37.5 31.8 42.4 47.5 0.284 0.0472 0.515 0.127
4e+02 0.6077 0.7231 660.3031 2637.3903 NaN NaN 37.3 32.2 42.4 47.4 0.224 0.0264 0.513 0.124
4e+02 0.5846 0.7385 643.4125 2612.8339 NaN NaN 37.2 32.7 42.3 47.0 0.232 0.0263 0.515 0.121
4e+02 0.5923 0.7385 630.1836 2583.3908 NaN NaN 37.1 33.0 42.0 45.5 0.224 0.0239 0.522 0.122
4e+02 0.6385 0.7154 634.7197 2630.8268 NaN NaN 37.0 34.1 41.9 46.3 0.220 0.0249 0.523 0.130
4e+02 0.6385 0.7538 701.9371 2572.4426 NaN NaN 36.9 33.5 41.6 44.4 0.246 0.0249 0.534 0.120
4e+02 0.6615 0.7154 617.4322 2648.4694 NaN NaN 36.9 34.5 41.3 45.4 0.247 0.0295 0.515 0.127
5e+02 0.6231 0.7462 676.793 2658.1653 NaN NaN 36.8 34.5 41.8 44.8 0.243 0.0240 0.530 0.123
5e+02 0.6462 0.7385 649.6436 2662.0986 NaN NaN 36.8 34.7 41.7 46.0 0.240 0.0241 0.536 0.127
5e+02 0.6846 0.7538 684.1108 2719.1564 NaN NaN 36.7 33.6 41.3 44.2 0.235 0.0225 0.558 0.124
5e+02 0.6615 0.7462 642.8532 2681.8259 NaN NaN 36.7 34.5 41.3 46.4 0.220 0.0193 0.557 0.127
5e+02 0.6462 0.7308 621.3899 2636.4152 NaN NaN 36.8 35.7 41.9 47.9 0.207 0.0182 0.546 0.132
5e+02 0.6692 0.7462 650.2007 2648.7586 NaN NaN 36.8 35.1 41.8 46.1 0.199 0.0156 0.552 0.128
5e+02 0.6692 0.7538 642.377 2706.338 NaN NaN 36.9 33.2 41.7 44.8 0.200 0.0148 0.558 0.124
5e+02 0.6538 0.7462 669.8564 2669.8571 NaN NaN 37.1 31.1 42.1 44.6 0.218 0.0232 0.557 0.125
5e+02 0.6846 0.7538 648.8199 2616.3807 NaN NaN 36.9 34.9 41.9 44.5 0.249 0.0351 0.557 0.126
5e+02 0.6923 0.7538 628.2082 2713.0123 NaN NaN 36.7 39.3 41.9 44.4 0.245 0.0323 0.562 0.127
6e+02 0.7154 0.7538 654.862 2642.6375 NaN NaN 36.7 43.6 41.9 45.8 0.232 0.0253 0.557 0.125
6e+02 0.6846 0.7462 668.8167 2674.6421 NaN NaN 36.7 46.7 42.0 47.0 0.222 0.0215 0.562 0.127
6e+02 0.7231 0.7462 635.7353 2684.2581 NaN NaN 36.7 47.9 42.4 45.4 0.244 0.0351 0.574 0.129
