#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:59+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 1.0, NumberOfHerds = 4.0, Seed = 19.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.02 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
1e+01 0.0 0.0 380.0 2597.7248 NaN NaN 11.2 125 22.8 23.2 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 400.0 2464.2392 NaN NaN 16.6 95.5 23.6 24.2 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 400.0 2489.6121 NaN NaN 17.5 107 24.9 25.7 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 400.0 2503.1448 NaN NaN 18.9 127 27.8 28.6 0.00 0.00 0.00 0.00
5e+01 0.0 0.1905 400.0 2570.2175 NaN NaN 25.3 37.4 32.6 34.4 0.0499 0.0173 0.0664 0.0337
6e+01 0.0 0.3571 318.3867 2541.4559 NaN NaN 26.9 34.4 34.0 35.4 0.119 0.0332 0.149 0.0762
7e+01 0.0 0.4603 240.5987 2543.0778 NaN NaN 26.7 65.4 35.2 36.1 0.183 0.0397 0.231 0.105
8e+01 0.0 0.4524 222.8524 2549.0731 NaN NaN 22.8 199 35.7 37.2 0.185 0.0406 0.219 0.115
9e+01 0.0 0.4365 219.2139 2572.8563 NaN NaN 23.2 205 36.8 38.6 0.173 0.0393 0.217 0.114
1e+02 0.0 0.4127 219.6873 2580.779 NaN NaN 23.4 208 37.4 38.9 0.159 0.0368 0.204 0.113
1e+02 0.0 0.381 226.0979 2501.7604 NaN NaN 23.6 210 38.1 40.2 0.146 0.0343 0.181 0.109
1e+02 0.0556 0.373 222.0581 2373.2774 NaN NaN 24.0 217 39.0 40.9 0.146 0.0390 0.184 0.108
1e+02 0.0794 0.3492 134.3534 2477.5978 NaN NaN 24.4 223 39.6 41.7 0.147 0.0431 0.166 0.102
1e+02 0.1984 0.4127 101.2793 2547.2241 NaN NaN 25.2 236 40.5 43.2 0.194 0.0565 0.194 0.107
2e+02 0.1984 0.3968 47.2429 2451.8658 NaN NaN 25.3 239 40.8 45.4 0.186 0.0546 0.184 0.106
2e+02 0.2143 0.3651 54.8424 2463.3448 NaN NaN 25.2 234 39.7 45.2 0.168 0.0514 0.205 0.107
2e+02 0.254 0.3333 64.2357 2560.9999 NaN NaN 25.4 238 40.1 46.2 0.171 0.0545 0.214 0.111
2e+02 0.2302 0.3016 40.0924 2521.8998 NaN NaN 25.2 232 39.2 46.0 0.148 0.0503 0.202 0.107
2e+02 0.2937 0.3413 65.1801 2534.7935 NaN NaN 25.4 232 39.3 44.2 0.162 0.0527 0.231 0.130
2e+02 0.2937 0.3492 61.8046 2576.329 NaN NaN 25.4 232 39.2 44.4 0.159 0.0494 0.236 0.119
2e+02 0.2857 0.3571 69.7911 2610.7552 NaN NaN 25.5 233 39.5 44.7 0.151 0.0445 0.236 0.121
2e+02 0.2619 0.3333 55.4076 2579.676 NaN NaN 25.6 234 39.8 45.3 0.140 0.0424 0.217 0.112
2e+02 0.254 0.3254 59.2684 2591.4071 NaN NaN 25.6 237 40.7 46.9 0.126 0.0371 0.199 0.105
2e+02 0.254 0.3095 68.5778 2546.4244 NaN NaN 25.8 240 41.1 47.2 0.118 0.0337 0.196 0.106
3e+02 0.254 0.3175 67.9868 2616.7285 NaN NaN 25.8 243 40.8 48.0 0.108 0.0280 0.208 0.117
3e+02 0.246 0.3095 58.3388 2622.7562 NaN NaN 25.8 241 40.2 48.1 0.0991 0.0246 0.197 0.104
3e+02 0.246 0.2937 78.7798 2623.9784 NaN NaN 25.9 244 40.8 48.2 0.0896 0.0210 0.204 0.114
