#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:57+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 3.0, NumberOfHerds = 8.0, Seed = 19.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.02 0.0 0.0 0.0 2.2361 NaN NaN 39.1 0.00 39.1 39.1 0.00 0.00 0.00 0.00
1e+01 0.1145 0.1145 2150.8668 2551.1351 NaN NaN 30.5 24.1 42.3 45.6 0.0578 0.0262 0.0859 0.0590
2e+01 0.1145 0.1145 2146.0721 2541.967 NaN NaN 31.3 38.0 46.6 49.0 0.0687 0.0369 0.0962 0.0729
3e+01 0.1145 0.1298 2004.106 2630.2071 NaN NaN 31.9 33.9 44.7 49.2 0.106 0.0835 0.0924 0.0923
4e+01 0.1145 0.2443 1786.2787 2760.448 NaN NaN 32.5 27.3 44.1 45.7 0.166 0.108 0.192 0.119
5e+01 0.1145 0.3664 1615.4612 2719.6996 NaN NaN 33.4 26.1 44.1 46.5 0.200 0.107 0.261 0.140
6e+01 0.1145 0.542 1485.4302 2742.4759 NaN NaN 34.1 21.8 44.1 47.1 0.255 0.0995 0.389 0.148
7e+01 0.1145 0.5344 1430.2952 2767.242 NaN NaN 34.6 18.1 44.2 47.2 0.241 0.0996 0.377 0.151
8e+01 0.1145 0.6107 1381.6034 2719.4469 NaN NaN 35.1 16.5 44.4 45.7 0.256 0.0950 0.443 0.141
9e+01 0.1145 0.7634 1347.8678 2651.0892 NaN NaN 35.6 16.1 44.5 45.3 0.296 0.0850 0.540 0.119
1e+02 0.1145 0.7634 1218.3025 2561.247 NaN NaN 35.6 16.3 44.6 45.4 0.292 0.0849 0.563 0.119
1e+02 0.1145 0.7634 1268.3222 2676.3 NaN NaN 36.0 13.9 44.4 45.9 0.289 0.0859 0.553 0.123
1e+02 0.1145 0.855 1200.7087 2673.0547 NaN NaN 36.4 11.3 44.4 45.6 0.332 0.0764 0.596 0.0949
1e+02 0.1145 0.855 1219.2341 2751.169 NaN NaN 36.7 11.4 44.4 45.4 0.320 0.0754 0.615 0.0962
1e+02 0.2214 0.8473 1194.8959 2674.5036 NaN NaN 37.1 11.4 44.4 45.9 0.332 0.0723 0.615 0.0985
2e+02 0.2824 0.855 1086.4312 2682.8454 NaN NaN 37.4 11.8 44.3 45.4 0.322 0.0766 0.628 0.0927
2e+02 0.2672 0.8931 1014.39 2627.9743 NaN NaN 37.5 11.7 44.4 46.1 0.307 0.0740 0.649 0.0832
2e+02 0.2748 0.8702 1002.0113 2717.879 NaN NaN 37.7 12.0 44.4 45.5 0.296 0.0762 0.658 0.0792
2e+02 0.2901 0.8244 1007.5474 2703.084 NaN NaN 37.7 12.3 44.5 46.1 0.278 0.0768 0.619 0.0994
2e+02 0.374 0.855 993.7068 2709.173 NaN NaN 38.4 12.3 44.6 46.9 0.309 0.0883 0.621 0.101
2e+02 0.3893 0.8702 935.6689 2714.8387 NaN NaN 38.6 12.0 44.8 46.5 0.305 0.0870 0.655 0.0837
2e+02 0.3893 0.8779 857.008 2725.7052 NaN NaN 38.4 11.7 44.6 46.9 0.297 0.0909 0.643 0.0917
2e+02 0.3664 0.8855 855.4964 2633.9477 NaN NaN 38.6 11.8 44.6 48.8 0.279 0.0881 0.640 0.0900
2e+02 0.3664 0.8931 865.4887 2591.5656 NaN NaN 38.9 12.7 44.7 50.6 0.282 0.0888 0.642 0.0876
2e+02 0.3664 0.8397 863.784 2638.1799 NaN NaN 39.0 13.8 44.9 50.1 0.270 0.0899 0.635 0.0995
3e+02 0.3664 0.8473 844.6891 2723.0976 NaN NaN 39.1 13.6 45.0 50.1 0.271 0.0910 0.630 0.103
3e+02 0.4733 0.9237 845.4959 2722.0129 NaN NaN 39.2 13.0 44.7 50.6 0.312 0.0876 0.658 0.0892
3e+02 0.5344 0.9237 800.9627 2732.6198 NaN NaN 39.3 13.0 44.8 50.3 0.333 0.0836 0.674 0.0773
3e+02 0.5191 0.9389 718.6721 2547.2327 NaN NaN 39.2 12.9 45.1 50.2 0.333 0.0864 0.701 0.0674
3e+02 0.5649 0.9313 790.2492 2585.5012 NaN NaN 39.5 12.7 44.9 49.4 0.348 0.0847 0.717 0.0611
3e+02 0.5649 0.9389 706.2667 2655.5045 NaN NaN 39.9 14.2 45.0 49.2 0.379 0.0829 0.730 0.0607
3e+02 0.5344 0.9542 670.2513 2589.4115 NaN NaN 40.3 17.1 46.4 48.7 0.380 0.0775 0.728 0.0538
3e+02 0.542 0.9389 684.4319 2599.34 NaN NaN 40.3 17.6 46.4 49.4 0.377 0.0786 0.709 0.0659
3e+02 0.5344 0.9237 698.9518 2580.0522 NaN NaN 40.2 18.3 46.5 50.0 0.398 0.0861 0.699 0.0764
3e+02 0.5267 0.916 703.3942 2633.9055 NaN NaN 40.3 16.4 46.0 51.1 0.374 0.0789 0.695 0.0879
4e+02 0.5649 0.9847 673.6572 2751.831 NaN NaN 40.3 10.5 45.4 48.3 0.405 0.0646 0.714 0.0979
4e+02 0.5802 0.9695 587.3544 2695.4668 NaN NaN 40.0 9.53 45.1 47.1 0.393 0.0629 0.737 0.0642
4e+02 0.5954 0.9618 555.1272 2602.4494 NaN NaN 39.8 9.08 44.9 48.1 0.383 0.0612 0.751 0.0444
4e+02 0.5573 0.9618 572.6609 2737.9074 NaN NaN 39.8 11.3 45.3 48.8 0.354 0.0657 0.763 0.0418
4e+02 0.5267 0.9618 547.2928 2722.7132 NaN NaN 39.8 12.1 45.4 48.9 0.337 0.0687 0.759 0.0400
4e+02 0.5115 0.9618 499.0397 2765.1274 NaN NaN 39.9 13.6 45.6 48.9 0.325 0.0727 0.762 0.0424
4e+02 0.5191 0.9618 506.2777 2634.9529 NaN NaN 40.0 14.1 46.0 49.3 0.320 0.0710 0.762 0.0424
4e+02 0.5115 0.9618 515.9315 2655.6881 NaN NaN 40.0 15.2 46.0 49.3 0.313 0.0712 0.765 0.0423
4e+02 0.5267 0.9618 504.8353 2699.2162 NaN NaN 39.8 15.3 45.7 49.3 0.303 0.0711 0.765 0.0430
4e+02 0.5267 0.9618 513.9138 2705.5804 NaN NaN 39.9 15.9 46.2 49.3 0.298 0.0710 0.757 0.0440
5e+02 0.5191 0.9542 539.7676 2807.5978 NaN NaN 39.8 15.9 45.9 49.3 0.287 0.0699 0.760 0.0468
5e+02 0.5038 0.9466 512.6037 2745.1809 NaN NaN 39.7 16.6 45.5 49.2 0.288 0.0692 0.737 0.0537
