#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:32+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 3.0, NumberOfHerds = 8.0, Seed = 15.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 2.5 NaN NaN 28.4 0.00 28.4 28.4 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 2250.0 2484.1211 NaN NaN 29.9 4.61 33.3 34.2 0.00 0.00 0.00 0.00
2e+01 0.0 0.0074 2400.0 2664.61 NaN NaN 30.5 6.90 35.3 36.6 0.00 0.00 0.00 0.00
3e+01 0.0809 0.125 2333.8227 2715.429 NaN NaN 31.6 10.8 37.7 39.4 0.0540 0.0208 0.0735 0.0421
4e+01 0.2206 0.2426 2228.2593 2715.492 NaN NaN 33.3 21.3 41.1 46.0 0.152 0.0746 0.176 0.104
5e+01 0.2353 0.375 1965.6515 2785.6401 NaN NaN 34.2 14.5 40.6 42.0 0.213 0.108 0.200 0.119
6e+01 0.2353 0.5074 1756.1567 2774.5254 NaN NaN 35.1 12.6 41.8 42.6 0.276 0.114 0.306 0.129
7e+01 0.2941 0.6985 1545.0684 2748.6812 NaN NaN 36.0 8.47 41.8 42.9 0.349 0.0973 0.401 0.157
8e+01 0.3235 0.7132 1422.1787 2615.7667 NaN NaN 36.2 8.87 42.0 42.8 0.346 0.0789 0.481 0.117
9e+01 0.4118 0.7794 1326.2734 2676.5049 NaN NaN 36.5 8.10 41.8 42.6 0.397 0.0800 0.524 0.109
1e+02 0.4118 0.7868 1313.4912 2742.2677 NaN NaN 36.6 8.80 41.5 42.0 0.408 0.0825 0.524 0.114
1e+02 0.5147 0.8088 1314.607 2806.0972 NaN NaN 37.3 11.4 41.6 44.0 0.437 0.0828 0.513 0.120
1e+02 0.4853 0.8235 1255.3871 2743.6748 NaN NaN 37.5 12.4 41.9 44.9 0.439 0.0845 0.535 0.113
1e+02 0.5735 0.8015 1283.6417 2856.2832 NaN NaN 38.5 16.4 43.8 46.3 0.433 0.0887 0.526 0.119
1e+02 0.5809 0.8309 1229.7622 2856.1484 NaN NaN 38.5 14.4 42.7 46.7 0.443 0.0842 0.544 0.120
2e+02 0.6838 0.875 1086.467 2738.3164 NaN NaN 38.9 13.6 42.3 48.1 0.530 0.0773 0.587 0.106
2e+02 0.6985 0.8676 998.4264 2767.3701 NaN NaN 39.0 13.9 42.6 47.7 0.496 0.0745 0.592 0.108
2e+02 0.6765 0.8824 1006.9729 2817.501 NaN NaN 39.3 12.6 43.2 48.2 0.458 0.0683 0.577 0.113
2e+02 0.6985 0.9118 902.2772 2776.247 NaN NaN 39.5 10.3 43.5 47.1 0.441 0.0561 0.624 0.0894
2e+02 0.6765 0.9191 937.4311 2790.1673 NaN NaN 39.6 11.2 44.2 47.6 0.404 0.0480 0.625 0.0874
2e+02 0.6103 0.8897 913.0177 2781.9583 NaN NaN 40.0 12.4 44.7 49.0 0.369 0.0501 0.614 0.0957
2e+02 0.5956 0.9118 869.5074 2687.573 NaN NaN 40.1 12.9 44.6 48.8 0.349 0.0426 0.628 0.0882
2e+02 0.5956 0.8971 884.4399 2745.9714 NaN NaN 40.1 13.6 44.6 49.2 0.322 0.0379 0.635 0.0864
2e+02 0.5809 0.9412 903.0625 2804.9045 NaN NaN 40.3 13.7 44.9 49.1 0.317 0.0348 0.662 0.0769
2e+02 0.5515 0.9265 905.805 2811.1953 NaN NaN 40.5 13.9 45.2 49.3 0.291 0.0306 0.637 0.102
3e+02 0.6471 0.9412 854.4227 2714.9236 NaN NaN 40.9 13.3 45.6 49.7 0.324 0.0299 0.640 0.0999
3e+02 0.625 0.9412 814.1089 2785.831 NaN NaN 41.0 12.3 46.0 49.7 0.302 0.0232 0.641 0.0985
3e+02 0.6618 0.9412 806.6172 2777.1959 NaN NaN 40.9 11.4 45.7 49.8 0.296 0.0203 0.642 0.103
3e+02 0.6324 0.9265 821.1522 2703.4933 NaN NaN 41.2 10.8 46.2 49.8 0.280 0.0219 0.627 0.114
3e+02 0.6618 0.9191 817.3739 2817.0971 NaN NaN 41.3 10.6 46.1 49.0 0.258 0.0204 0.615 0.119
3e+02 0.6838 0.9265 849.4028 2747.998 NaN NaN 41.5 11.7 46.6 49.0 0.257 0.0194 0.625 0.115
3e+02 0.6471 0.9044 817.7101 2782.8706 NaN NaN 41.7 12.0 46.9 49.5 0.248 0.0167 0.607 0.117
3e+02 0.6324 0.9044 850.8513 2774.0369 NaN NaN 41.8 12.8 47.4 49.3 0.229 0.0131 0.613 0.125
3e+02 0.6691 0.9265 836.5821 2783.4121 NaN NaN 41.7 11.5 46.7 49.4 0.227 0.0103 0.647 0.112
3e+02 0.6838 0.9044 845.3609 2817.7274 NaN NaN 41.7 12.2 46.9 49.6 0.218 0.0111 0.650 0.109
4e+02 0.6544 0.8971 840.8558 2767.9429 NaN NaN 41.7 12.0 46.7 49.7 0.232 0.0118 0.657 0.0978
4e+02 0.5882 0.875 861.0346 2898.3313 NaN NaN 41.8 12.3 46.9 49.9 0.227 0.0138 0.646 0.105
4e+02 0.6029 0.8676 871.1001 2865.333 NaN NaN 42.0 12.1 47.6 50.0 0.228 0.0200 0.625 0.125
4e+02 0.625 0.8897 814.9901 2710.4491 NaN NaN 41.7 10.4 46.8 49.2 0.231 0.0191 0.648 0.114
4e+02 0.6544 0.9118 795.8621 2728.1794 NaN NaN 41.8 11.2 47.2 50.1 0.233 0.0161 0.702 0.0792
4e+02 0.6397 0.8971 750.1527 2776.9732 NaN NaN 41.8 11.3 46.8 49.9 0.222 0.0136 0.699 0.0743
4e+02 0.6544 0.9265 723.651 2756.9442 NaN NaN 41.7 11.4 47.0 50.7 0.220 0.0106 0.709 0.0649
4e+02 0.625 0.9118 756.3631 2785.1578 NaN NaN 41.7 12.3 47.0 50.8 0.206 0.0101 0.699 0.0780
4e+02 0.6324 0.9191 829.2899 2866.0215 NaN NaN 41.9 11.6 46.6 50.9 0.208 0.00949 0.680 0.0875
