#####################################################################
# Alchemist log file - simulation started at: 2024-04-26T17:14+0000 #
#####################################################################
#
# Algorithm = ff_linpro_c, CamHerdRatio = 3.0, NumberOfHerds = 4.0, Seed = 4.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] 
0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.004819367455573431 0.0 0.0 0.0 0.6206 3.796491502749994E-4 0.0 23.914762364124464 0.0 23.914762364124464 23.914762364124464 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
10.004819367455573 0.0 0.0 1120.0 2691.2712 0.026268568428287366 0.001828673191860436 26.925878973629985 16.261851045393875 33.54588225596711 34.28534075700872 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN
20.004819367455575 0.0 0.0692 1200.0 2571.9837 0.05392247108240381 0.008155874133370771 27.768686950771468 24.247342398133604 35.90825960794688 37.18507312124696 0.010988386412908809 0.001859931934865627 0.17856127920976816 7.928268687959635E-5 0.03449781866322384 0.01915091743368354 0.5605895532773876 0.015870872146133596
30.004819367455575 0.2308 0.2538 1155.5871 2625.3336 0.1525440784286038 0.06927184190631644 29.433971504938334 52.265316983323125 41.272063280461985 44.98754743153745 0.12638577734726908 0.05093574228080028 0.4978833653074236 0.014592164606746618 0.1870525826812247 0.10956064314738938 0.7368738105624003 0.02385657739236018
40.004819367455575 0.2462 0.2538 1085.4905 2577.1462 0.10843689715900434 0.03134756653286348 29.305033981945467 34.61824849437442 38.98254196180921 39.41974580880456 0.15152947593389246 0.06936407819458607 0.5969342991335158 0.005437855005590004 0.1739106672106369 0.09809506250449085 0.6851026284055393 0.03428242210449376
50.004819367455575 0.2308 0.2385 1033.5506 2659.1567 0.10850574762679605 0.027213324423136433 30.04062039970289 29.974493284020745 38.64445086312277 39.28564542066612 0.13751749298417282 0.06196375445084334 0.57668626090137 0.004739462974635137 0.17263931201476138 0.10250019190280855 0.7239713084489993 0.028297326772173424
60.004819367455575 0.2231 0.4154 1036.8333 2650.5919 0.15139031969781092 0.031065807372671134 31.906919831422616 29.299959063242188 38.88390640849914 39.51978404791847 0.154412668567761 0.048574778089933726 0.3717342021075728 0.03591906872746785 0.30088604648222156 0.13808544219862617 0.7243552970868298 0.023564972129537752
70.00481936745558 0.2 0.5846 977.7363 2671.8362 0.1890695850139439 0.027078026248710103 33.44702905212597 26.163777470437186 38.78686095781147 40.34745775443533 0.19932550330398385 0.038451837796253 0.340951518809446 0.017205721185510732 0.4138926277761901 0.13806514443344348 0.7079742317224305 0.02649382150641632
80.00481936745558 0.4077 0.6462 919.2014 2688.6053 0.23646977995136903 0.033424458578862705 34.090625954261384 33.86159616867426 39.75619208895354 41.52181985855597 0.2756002515414533 0.05649130983517156 0.4265241988141539 0.022651456031072832 0.43482693965243585 0.1272395693385671 0.6729464542240079 0.035585579176225776
90.00481936745558 0.4231 0.6692 813.758 2691.944 0.2685768288573676 0.03928707060128488 34.46778828801139 40.014294960325046 40.409758627119935 42.68759115907152 0.2827143155778491 0.05598077615402624 0.42244667844965955 0.02425530244802379 0.44433159255463023 0.1233730124123929 0.6639437589896774 0.03755392471929372
100.00481936745558 0.3923 0.6615 790.7194 2618.6175 0.2805023116636531 0.043604573119643796 34.53707344438157 45.023836918868874 40.5771914811528 44.039662699534645 0.2681964739142831 0.05284903759922513 0.4054132745215907 0.023922209168138288 0.4400544840331946 0.12661697958472926 0.665198638654829 0.04063235344782782
110.00481936745558 0.4 0.6692 792.8168 2585.8834 0.27751232489763705 0.04184558081548271 34.46202900144311 46.05609343818831 40.62068472951621 44.72692890998885 0.26429224015012726 0.04858050730930664 0.3949194393047879 0.020683689317612726 0.44712162554897217 0.12863519120096473 0.668112773808809 0.04358895206373313
