#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T15:27+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 3.0, NumberOfHerds = 2.0, Seed = 14.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.009 0.0 0.0 0.0 1.9294 NaN NaN 25.6 0.00 25.6 25.6 0.00 0.00 0.00 0.00
1e+01 0.0 0.0 560.0 2586.783 NaN NaN 25.2 1.40 26.7 26.8 0.00 0.00 0.00 0.00
2e+01 0.0 0.0 600.0 2471.3723 NaN NaN 26.0 2.37 27.9 28.2 0.00 0.00 0.00 0.00
3e+01 0.0 0.0 600.0 2387.8548 NaN NaN 26.7 1.96 28.4 29.3 0.00 0.00 0.00 0.00
4e+01 0.0 0.0 600.0 2322.8494 NaN NaN 27.2 0.128 27.7 28.0 0.00 0.00 0.00 0.00
5e+01 0.0 0.0 600.0 2372.0019 NaN NaN 28.3 5.45 31.0 31.6 0.00 0.00 0.00 0.00
6e+01 0.0 0.5086 596.0872 2341.6298 NaN NaN 31.1 20.2 36.1 37.9 0.203 0.0403 0.296 0.111
7e+01 0.0 0.4828 600.0 2374.8503 NaN NaN 32.8 22.2 39.3 42.6 0.175 0.0318 0.258 0.0948
8e+01 0.0 0.3879 594.4116 2310.4179 NaN NaN 33.1 11.2 39.1 43.1 0.0754 0.0114 0.244 0.112
9e+01 0.0 0.6379 560.589 2334.8948 NaN NaN 34.5 7.30 38.5 41.5 0.198 0.0249 0.424 0.122
1e+02 0.0 0.681 467.2802 2242.7172 NaN NaN 34.8 5.46 37.8 42.6 0.225 0.0289 0.416 0.110
1e+02 0.4397 0.7328 435.6982 2257.2158 NaN NaN 35.7 7.06 38.6 42.3 0.416 0.110 0.372 0.158
1e+02 0.3879 0.6724 367.4365 2286.5708 NaN NaN 35.7 6.11 38.6 41.4 0.381 0.116 0.422 0.139
1e+02 0.5345 0.6897 361.7854 2355.5234 NaN NaN 36.3 4.22 38.7 40.1 0.415 0.114 0.456 0.128
1e+02 0.6034 0.7155 385.0247 2495.3917 NaN NaN 37.2 7.49 40.5 44.9 0.429 0.0961 0.409 0.109
2e+02 0.7155 0.7845 396.6441 2432.7853 NaN NaN 37.4 4.61 39.8 41.4 0.462 0.0891 0.467 0.113
2e+02 0.6552 0.8017 354.8921 2339.4394 NaN NaN 37.6 5.60 40.5 41.1 0.478 0.0773 0.454 0.134
2e+02 0.6379 0.6724 319.6979 2366.8536 NaN NaN 37.6 7.75 41.7 43.7 0.427 0.0959 0.375 0.143
2e+02 0.6552 0.8017 316.8799 2399.8692 NaN NaN 38.9 18.3 46.1 49.4 0.453 0.0866 0.410 0.204
2e+02 0.75 0.8448 347.9601 2486.7256 NaN NaN 39.3 16.4 45.5 48.5 0.484 0.0700 0.525 0.113
2e+02 0.569 0.8793 346.3486 2377.3402 NaN NaN 37.9 5.71 41.4 41.9 0.580 0.0887 0.350 0.218
2e+02 0.6552 0.9483 347.8435 2346.4529 NaN NaN 38.7 7.20 42.2 45.5 0.623 0.0681 0.471 0.171
2e+02 0.5431 0.9052 315.6469 2336.6255 NaN NaN 38.2 5.80 41.3 43.5 0.587 0.0834 0.382 0.224
2e+02 0.5776 0.8362 318.2201 2451.3742 NaN NaN 37.8 6.91 41.3 42.4 0.559 0.0961 0.404 0.174
2e+02 0.5 0.7845 323.2115 2447.1874 NaN NaN 37.4 7.47 41.3 42.3 0.503 0.106 0.380 0.185
