#####################################################################
# Alchemist log file - simulation started at: 2024-04-19T16:03+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 2.0, NumberOfHerds = 8.0, Seed = 20.0
#
# The columns have the following meaning: 
# time 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] FovDistance[mean] FovDistance[variance] 
0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.003 0.0 0.0 0.0 1.0 NaN NaN 47.2 0.00 47.2 47.2 0.00 0.00 0.00 0.00
1e+01 0.1221 0.1221 1210.4763 2461.1169 NaN NaN 30.1 45.2 44.1 48.4 0.114 0.0959 0.104 0.0789
2e+01 0.1221 0.1221 1041.4518 2540.3706 NaN NaN 30.3 40.1 43.8 44.9 0.122 0.108 0.110 0.0878
3e+01 0.1221 0.1221 863.9789 2656.3643 NaN NaN 30.5 39.9 43.9 45.3 0.122 0.108 0.110 0.0885
4e+01 0.1221 0.1221 834.4133 2612.6907 NaN NaN 30.3 36.7 43.6 45.2 0.121 0.106 0.112 0.0912
5e+01 0.1221 0.1221 854.8861 2783.9753 NaN NaN 30.1 34.8 43.6 45.7 0.121 0.107 0.111 0.0896
6e+01 0.1221 0.1221 847.4663 2730.4078 NaN NaN 30.1 33.5 43.6 46.7 0.120 0.105 0.112 0.0910
7e+01 0.1221 0.1221 834.4975 2656.0778 NaN NaN 30.0 33.9 43.6 47.3 0.121 0.106 0.111 0.0900
8e+01 0.1221 0.1221 827.6528 2704.1532 NaN NaN 29.9 33.8 43.5 46.9 0.120 0.105 0.112 0.0905
9e+01 0.1221 0.1221 853.4195 2659.2713 NaN NaN 30.1 34.8 43.6 47.4 0.119 0.103 0.113 0.0929
1e+02 0.1221 0.1221 849.3367 2714.8776 NaN NaN 30.1 35.7 43.6 47.6 0.113 0.0926 0.115 0.0951
1e+02 0.1221 0.1221 872.5267 2686.4402 NaN NaN 30.0 37.4 43.7 48.5 0.108 0.0858 0.113 0.0919
1e+02 0.1221 0.1221 842.9776 2590.683 NaN NaN 29.8 39.5 43.7 48.7 0.104 0.0792 0.111 0.0896
1e+02 0.1221 0.1221 850.5146 2635.6516 NaN NaN 29.8 42.7 44.3 49.9 0.119 0.103 0.111 0.0901
1e+02 0.1221 0.1221 784.7147 2784.5498 NaN NaN 30.0 40.5 44.5 49.2 0.118 0.101 0.111 0.0894
2e+02 0.1221 0.1221 772.3746 2617.8814 NaN NaN 30.2 39.7 44.5 49.8 0.117 0.0993 0.113 0.0924
2e+02 0.1221 0.1221 785.0116 2714.1137 NaN NaN 30.7 38.8 44.4 50.8 0.116 0.0983 0.112 0.0916
2e+02 0.1221 0.1756 737.6378 2686.1116 NaN NaN 31.3 40.3 44.3 52.0 0.118 0.0910 0.154 0.115
2e+02 0.1221 0.1985 701.4043 2719.2686 NaN NaN 31.2 40.9 44.5 50.6 0.117 0.0824 0.164 0.115
